date,close,volume_usd
2019-01-01,5.991,8379611.862422
2019-01-02,6.051,12667352.240985
2019-01-03,5.7979,8984033.715786
2019-01-04,5.9692,9772290.645118
2019-01-05,5.9625,9826475.877965
2019-01-06,6.2688,15355552.564777
2019-01-07,6.2009,10428760.417152
2019-01-08,6.5128,25730037.887084
2019-01-09,6.5511,27575766.440919
2019-01-10,5.8449,20367712.107099
2019-01-11,5.9595,15157433.652937
2019-01-12,5.8594,10235285.058373
2019-01-13,5.4688,8108312.422364
2019-01-14,6.0583,13521000.249423
2019-01-15,5.8111,8031293.154063
2019-01-16,6.0911,12960434.729842
2019-01-17,6.3266,14193314.652338
2019-01-18,6.4867,15985247.059954
2019-01-19,6.5199,14687340.306653
2019-01-20,6.4008,11481466.262429
2019-01-21,6.4724,11908754.858074
2019-01-22,6.4736,11938849.639233
2019-01-23,6.4969,12474449.059306
2019-01-24,6.4588,9750589.965848
2019-01-25,6.6899,17021668.779197
2019-01-26,6.9463,18598393.817596
2019-01-27,7.0396,19399583.767419
2019-01-28,6.1648,32288204.501957
2019-01-29,6.1661,18169111.04114
2019-01-30,6.1388,13687184.380913
2019-01-31,6.22,13878555.849304
2019-02-01,6.5229,19039053.024294
2019-02-02,6.8655,21783128.783937
2019-02-03,6.7887,21095885.790271
2019-02-04,7.1069,23064420.680175
2019-02-05,7.8665,30555459.709009
2019-02-06,8.1303,46487023.094392
2019-02-07,7.81,35149002.628069
2019-02-08,8.5972,40860967.438254
2019-02-09,8.9051,47410868.663698
2019-02-10,9.1697,52514889.989487
2019-02-11,9.5288,57201203.615301
2019-02-12,9.2765,46161674.265266
2019-02-13,8.9103,36165479.576568
2019-02-14,8.7655,24547147.485664
2019-02-15,9.2911,30588883.272504
2019-02-16,9.1087,22869550.901954
2019-02-17,9.22,22259140.520036
2019-02-18,9.6127,26459587.703255
2019-02-19,10.4728,49969717.014679
2019-02-20,10.9211,47273284.241928
2019-02-21,10.4661,31977282.892985
2019-02-22,10.7576,32510212.911946
2019-02-23,10.7265,30567202.596206
2019-02-24,9.9476,49351275.843466
2019-02-25,9.6967,52442588.585831
2019-02-26,9.4168,29619413.056984
2019-02-27,9.8467,34336397.563894
2019-02-28,10.2779,37396909.411865
2019-03-01,11.3111,44152799.747361
2019-03-02,11.7566,43818057.90284
2019-03-03,11.4511,32727760.247279
2019-03-04,11.4006,30560700.450351
2019-03-05,13.6229,107482964.630679
2019-03-06,14.5294,84008255.221381
2019-03-07,15.1,101414485.34027
2019-03-08,14.2931,90848655.629742
2019-03-09,14.4651,58062140.975948
2019-03-10,14.3711,50093088.214938
2019-03-11,14.4143,54303593.05517
2019-03-12,15.3333,60747159.402645
2019-03-13,15.0244,49667294.365356
2019-03-14,14.8901,45702098.682484
2019-03-15,14.9432,44970630.556925
2019-03-16,15.9589,51027787.313053
2019-03-17,15.5693,48737968.350018
2019-03-18,15.5388,38403832.139068
2019-03-19,15.4953,65955552.676115
2019-03-20,15.1288,35958975.368582
2019-03-21,14.3511,44410580.384387
2019-03-22,15.1502,40069206.590268
2019-03-23,15.1397,39846679.02577
2019-03-24,17.1096,86478446.288151
2019-03-25,16.7631,46472992.15214
2019-03-26,16.1998,44086712.960827
2019-03-27,16.6,53588345.695308
2019-03-28,16.6665,49575583.531128
2019-03-29,16.4753,45408014.592112
2019-03-30,16.9666,46116769.387966
2019-03-31,17.5376,55170337.210131
2019-04-01,17.8888,52669428.49396
2019-04-02,19.7155,62702520.871521
2019-04-03,18.5489,67883042.73247
2019-04-04,18.992,55680460.143077
2019-04-05,19.3657,51825140.403764
2019-04-06,19.0745,48185036.221402
2019-04-07,18.9523,44296486.486205
2019-04-08,17.9777,39222061.198727
2019-04-09,18.2984,49902259.792581
2019-04-10,18.24,46664596.972989
2019-04-11,17.5555,31411384.587709
2019-04-12,18.3333,41384885.795214
2019-04-13,18.6111,40484642.365226
2019-04-14,19.3866,46779479.130832
2019-04-15,19.2666,42952596.269131
2019-04-16,19.6408,43185852.935218
2019-04-17,19.4888,39131247.103883
2019-04-18,21.8888,76859035.465239
2019-04-19,24.3188,97541476.101794
2019-04-20,24.8888,87320188.459109
2019-04-21,23.9999,77726576.261717
2019-04-22,23.8,72180137.003328
2019-04-23,22.546,67622172.827015
2019-04-24,22.9703,65293459.483933
2019-04-25,22.4863,70932653.981115
2019-04-26,23.0555,75393015.340524
2019-04-27,22.4324,67575656.858512
2019-04-28,23.0226,69067258.092041
2019-04-29,21.6788,52801462.600293
2019-04-30,22.0391,47987092.830938
2019-05-01,21.8788,45032827.826184
2019-05-02,23.6166,56078160.970131
2019-05-03,23.6999,52406113.705314
2019-05-04,22.8888,43768914.432769
2019-05-05,22.9777,40919944.41562
2019-05-06,22.1895,39058125.114883
2019-05-07,20.6602,39553390.823722
2019-05-08,20.6673,56630740.961407
2019-05-09,18.8388,46078618.722513
2019-05-10,19.6166,46735449.139546
2019-05-11,20.8059,76700019.096599
2019-05-12,20.8934,67290647.825955
2019-05-13,23.521,103765929.624047
2019-05-14,23.6553,90350011.235486
2019-05-15,26.8116,89988096.508272
2019-05-16,26.2888,111245092.085173
2019-05-17,25.7795,85241258.720158
2019-05-18,28.8171,117061502.700204
2019-05-19,29.1122,128407708.555722
2019-05-20,29.2666,113614310.06848
2019-05-21,32.3907,142363584.104499
2019-05-22,30.8067,120261451.277312
2019-05-23,31.3934,118471724.038178
2019-05-24,33.9435,151952803.938095
2019-05-25,35.0168,145566744.317926
2019-05-26,33.0919,128916811.252235
2019-05-27,33.511,133654922.107582
2019-05-28,33.1068,119670239.566606
2019-05-29,33.6066,120001783.751027
2019-05-30,31.6666,126876540.417591
2019-05-31,32.8862,115554980.720829
2019-06-01,33.3521,121097580.112398
2019-06-02,33.1527,103747453.965599
2019-06-03,30.7564,91110572.214634
2019-06-04,29.2596,86633070.762771
2019-06-05,30.8886,100254437.446963
2019-06-06,31.0888,93171819.547252
2019-06-07,31.3098,86846573.483075
2019-06-08,31.7333,102578237.631836
2019-06-09,30.095,78394265.188248
2019-06-10,32.0271,110951522.18198
2019-06-11,31.8889,85664531.890585
2019-06-12,34.8888,132964576.477528
2019-06-13,35.251,124473100.803833
2019-06-14,32.3803,155335662.973994
2019-06-15,32.6743,111236912.672053
2019-06-16,32.1888,92267118.531988
2019-06-17,33.8286,111126704.950995
2019-06-18,34.4333,117185468.552221
2019-06-19,35.1888,128944461.188922
2019-06-20,36.8381,148921693.382015
2019-06-21,38.6766,132474202.280369
2019-06-22,38.0001,127886269.877689
2019-06-23,37.2836,105568888.139564
2019-06-24,37.43,97880605.032437
2019-06-25,36.0941,73475213.884473
2019-06-26,36.1189,104421493.25295
2019-06-27,34.3999,90261314.116032
2019-06-28,34.6289,72480649.347767
2019-06-29,35.5,89965850.178675
2019-06-30,32.114,68980176.056065
2019-07-01,33.2777,59978059.714603
2019-07-02,31.9777,64614411.404146
2019-07-03,32.522,62401163.88605
2019-07-04,33.0888,73059705.981886
2019-07-05,32.5566,49493357.62846
2019-07-06,32.5888,36787236.233517
2019-07-07,32.9344,40138364.74588
2019-07-08,33.3888,50120168.026188
2019-07-09,32.4811,40580964.493523
2019-07-10,31.222,50336933.774289
2019-07-11,29.4181,51888253.772537
2019-07-12,31.8888,92727533.518807
2019-07-13,31.4888,54900941.107261
