date,close,volume_usd
2020-08-14,0.065997,70385140.505219
2020-08-15,0.051101,21688940.083037
2020-08-16,0.060852,17609335.112657
2020-08-17,0.053812,6088783.722197
2020-08-18,0.051631,4475934.672246
2020-08-19,0.051942,4043717.016609
2020-08-20,0.053483,3609228.427726
2020-08-21,0.04425,3395560.430264
2020-08-22,0.045973,2456605.057283
2020-08-23,0.043611,1448248.520859
2020-08-24,0.050735,3658615.594753
2020-08-25,0.048002,3785059.232819
2020-08-26,0.058571,4216590.971589
2020-08-27,0.073953,17903432.698561
2020-08-28,0.069976,15499388.545453
2020-08-29,0.072767,6334347.463798
2020-08-30,0.066653,5210802.244398
2020-08-31,0.070005,8268406.4021
2020-09-01,0.059799,8374905.98894
2020-09-02,0.0583,5484957.443789
2020-09-03,0.043681,4333418.02213
2020-09-04,0.044869,3163700.455063
2020-09-05,0.037527,2671260.407729
2020-09-06,0.040949,2223257.242744
2020-09-07,0.038956,1605389.106624
2020-09-08,0.049601,12471408.130001
2020-09-09,0.048208,10274941.954103
2020-09-10,0.049487,5166228.413964
2020-09-11,0.05151,4717707.153231
2020-09-12,0.049368,2118466.173947
2020-09-13,0.043521,2355929.62332
2020-09-14,0.04635,2416084.520382
2020-09-15,0.042201,3490718.547046
2020-09-16,0.044171,2364615.603288
2020-09-17,0.043889,1244121.013874
2020-09-18,0.04396,1740761.26011
2020-09-19,0.047105,1933856.126375
2020-09-20,0.042968,1216419.644195
2020-09-21,0.0384,1958230.066452
2020-09-22,0.043864,2113268.85477
2020-09-23,0.042729,5780364.61141
2020-09-24,0.047824,6451424.906125
2020-09-25,0.048397,3301309.835244
2020-09-26,0.046543,1626627.70897
2020-09-27,0.04324,2768845.923361
2020-09-28,0.041611,2237904.672702
2020-09-29,0.043586,1108138.641255
2020-09-30,0.046153,2752468.474612
2020-10-01,0.042427,1482764.865539
2020-10-02,0.040925,1240885.657896
2020-10-03,0.045291,2108965.612827
2020-10-04,0.0486,2074890.19004
2020-10-05,0.050897,4050803.201917
2020-10-06,0.046363,2188055.271415
2020-10-07,0.045407,913424.346114
2020-10-08,0.047717,830240.623816
2020-10-09,0.049704,1134357.826123
2020-10-10,0.045802,1882510.890865
2020-10-11,0.048887,1104561.587975
2020-10-12,0.047317,1720882.826152
2020-10-13,0.046367,1247823.570862
2020-10-14,0.045985,767278.92087
2020-10-15,0.044915,515459.355664
2020-10-16,0.043514,1152775.322292
2020-10-17,0.043076,495489.598472
2020-10-18,0.04248,516363.027156
2020-10-19,0.040597,1266144.720405
2020-10-20,0.038877,996861.038847
2020-10-21,0.038333,1331819.59547
2020-10-22,0.039938,1067268.088829
2020-10-23,0.039934,1608631.163986
2020-10-24,0.0406,686058.730479
2020-10-25,0.0393,855497.942745
2020-10-26,0.037814,1108539.836201
2020-10-27,0.0378,546851.54891
2020-10-28,0.035184,1366127.060917
2020-10-29,0.037442,1285042.010099
2020-10-30,0.035667,1267260.692991
2020-10-31,0.035404,418019.457092
2020-11-01,0.03559,449175.777426
2020-11-02,0.035299,513764.197446
2020-11-03,0.0309,1082397.014637
2020-11-04,0.031748,954981.684411
2020-11-05,0.03395,2262217.11975
2020-11-06,0.037389,1040474.788566
2020-11-07,0.036371,1750877.984745
2020-11-08,0.038101,742986.684316
2020-11-09,0.038,973615.121947
2020-11-10,0.041591,1427810.302934
2020-11-11,0.042673,1513877.642246
2020-11-12,0.038925,7712962.113925
2020-11-13,0.039069,2467578.95327
2020-11-14,0.038406,846190.922434
2020-11-15,0.037568,1468420.988453
2020-11-16,0.038599,1083296.56241
2020-11-17,0.037231,1141826.741576
2020-11-18,0.035559,903058.498749
2020-11-19,0.0356,751874.405114
2020-11-20,0.036371,849450.66774
2020-11-21,0.04022,1214002.523818
2020-11-22,0.04509,6188970.567305
2020-11-23,0.047761,12200645.490215
2020-11-24,0.04537,4164935.216525
2020-11-25,0.045213,3641440.789396
2020-11-26,0.041443,2335121.71603
2020-11-27,0.045639,1376837.498962
2020-11-28,0.044599,1835549.017641
2020-11-29,0.04557,918579.015947
2020-11-30,0.048467,1446904.950524
2020-12-01,0.045813,1418339.775198
2020-12-02,0.046973,1417039.111158
2020-12-03,0.046771,958114.356614
2020-12-04,0.041902,1091846.81918
2020-12-05,0.043547,893741.777285
2020-12-06,0.043247,502783.861489
2020-12-07,0.045369,1313860.325027
2020-12-08,0.044512,2577452.560602
2020-12-09,0.052499,4352650.603576
2020-12-10,0.052642,7115298.048948
2020-12-11,0.045332,2904706.099513
2020-12-12,0.047621,2265472.802747
2020-12-13,0.048302,1354388.28905
2020-12-14,0.049702,1571844.936299
2020-12-15,0.052572,1983495.499314
2020-12-16,0.051928,3069429.107512
2020-12-17,0.049086,2741740.858829
2020-12-18,0.051348,2023471.086078
2020-12-19,0.051501,2854981.474799
2020-12-20,0.049698,4635402.43273
2020-12-21,0.047547,2359659.52517
2020-12-22,0.046458,2701486.921939
2020-12-23,0.038166,2596367.022545
2020-12-24,0.04043,1595348.066431
2020-12-25,0.039027,1141130.325038
2020-12-26,0.03787,1160607.577671
2020-12-27,0.039317,1650767.312652
2020-12-28,0.038948,1247442.491384
2020-12-29,0.03726,1674896.078366
2020-12-30,0.036165,746146.988071
2020-12-31,0.0357,729477.038189
2021-01-01,0.036973,826160.773535
2021-01-02,0.038107,1117677.874722
2021-01-03,0.040928,1523879.052756
2021-01-04,0.040432,1727185.622467
2021-01-05,0.0417,2846193.521169
2021-01-06,0.044655,3773754.144252
2021-01-07,0.043391,2811659.834726
2021-01-08,0.043303,3781454.805796
2021-01-09,0.045938,2219253.461882
2021-01-10,0.04238,1956234.472223
2021-01-11,0.040616,1968129.486406
2021-01-12,0.037904,1194723.836739
2021-01-13,0.040724,1077244.015155
2021-01-14,0.040896,1044918.583334
2021-01-15,0.043995,2660371.861901
2021-01-16,0.04395,2372648.538341
2021-01-17,0.051041,6588664.361052
2021-01-18,0.05209,3339974.750301
2021-01-19,0.053712,5056868.817849
2021-01-20,0.053857,5080085.477934
2021-01-21,0.108487,124807503.02504
2021-01-22,0.109443,18431103.785224
2021-01-23,0.101107,6993545.332212
2021-01-24,0.095259,4914586.355317
2021-01-25,0.092698,7293897.888869
2021-01-26,0.09288,3869854.563771
2021-01-27,0.081225,8508212.939724
2021-01-28,0.08861,7157201.048394
2021-01-29,0.088304,8302320.70499
2021-01-30,0.088099,4925385.456938
2021-01-31,0.083188,4191564.322965
2021-02-01,0.082916,4848842.958233
2021-02-02,0.096453,15578754.591673
2021-02-03,0.099793,8401695.370135
2021-02-04,0.100407,34372543.931698
2021-02-05,0.144279,31515265.29125
2021-02-06,0.1305,17850307.968977
2021-02-07,0.126635,18647241.556978
2021-02-08,0.14156,21755797.912224
2021-02-09,0.153055,13901020.311772
2021-02-10,0.146631,13011972.506388
2021-02-11,0.159039,22214435.706396
2021-02-12,0.163993,11163106.712865
2021-02-13,0.206698,40055357.140586
2021-02-14,0.266452,117740458.06182
2021-02-15,0.240507,35459533.002197
2021-02-16,0.231428,13848961.174164
2021-02-17,0.242085,29060572.153249
2021-02-18,0.326217,69221229.947998
2021-02-19,0.306528,30855673.086085
2021-02-20,0.295598,21759094.915884
2021-02-21,0.321073,27798981.931818
2021-02-22,0.294752,52602425.814556
2021-02-23,0.239755,43583796.712622
2021-02-24,0.247599,19480577.476541
2021-02-25,0.234036,11601879.720309
2021-02-26,0.236526,12416463.827097
2021-02-27,0.245262,8509133.550278
2021-02-28,0.220365,11707655.925836
2021-03-01,0.24,12878613.156009
2021-03-02,0.251,15417607.208095
2021-03-03,0.307819,28019367.281587
2021-03-04,0.358,112722871.959246
2021-03-05,0.350176,83673269.204218
2021-03-06,0.343355,24664062.405824
2021-03-07,0.379207,31865575.593989
2021-03-08,0.45726,63541264.081083
2021-03-09,0.524898,112417558.060961
2021-03-10,0.481458,45573696.373153
2021-03-11,0.53,54876565.300749
2021-03-12,0.612668,77127876.973291
2021-03-13,0.684578,142465908.85013
2021-03-14,0.680142,92118892.184478
2021-03-15,0.666696,57584211.058506
2021-03-16,0.592221,46724212.64647
2021-03-17,0.59546,61888813.48766
2021-03-18,0.615642,85535741.172486
2021-03-19,0.603784,32084816.948035
2021-03-20,0.537369,31483945.019609
2021-03-21,0.562067,37456809.995624
2021-03-22,0.554358,57714747.097995
2021-03-23,0.566523,42858095.691162
2021-03-24,0.572594,80178192.898188
2021-03-25,0.584164,43944103.823027
2021-03-26,0.619209,35730099.559865
2021-03-27,0.713202,75152682.413921
2021-03-28,0.809151,138597323.428476
2021-03-29,0.789152,64326011.962908
2021-03-30,0.82667,47717140.44241
2021-03-31,0.800699,50426366.417785
2021-04-01,0.750958,38522687.422388
2021-04-02,0.763852,34134625.054921
2021-04-03,0.679,33425358.759396
2021-04-04,0.718918,28728073.70546
2021-04-05,0.671811,39120986.415884
2021-04-06,0.635899,35401957.494686
2021-04-07,0.632097,48737511.868568
2021-04-08,0.684806,44765406.67644
2021-04-09,0.698661,55253579.413181
2021-04-10,0.66399,27943831.193826
2021-04-11,0.641819,23681806.738205
2021-04-12,0.687396,32334967.311054
2021-04-13,0.669381,27115537.76458
2021-04-14,0.64535,17397904.304113
2021-04-15,0.681807,17446096.138555
2021-04-16,0.703877,33929161.386414
2021-04-17,0.660767,26408620.569392
2021-04-18,0.561063,32082932.166995
2021-04-19,0.51389,17261110.354943
2021-04-20,0.522991,23534209.26909
2021-04-21,0.510387,23425548.420743
2021-04-22,0.4379,23436147.94973
2021-04-23,0.427283,28098343.389763
2021-04-24,0.411661,15769400.682669
2021-04-25,0.41792,12106714.95235
2021-04-26,0.49995,15931975.085014
2021-04-27,0.54047,11713773.700096
2021-04-28,0.58983,40107989.092112
2021-04-29,0.56495,21938638.91315
2021-04-30,0.6211,27469490.590991
2021-05-01,0.60314,12591929.649344
2021-05-02,0.58192,11886582.092852
2021-05-03,0.6569,42696976.307027
2021-05-04,0.57294,94072878.733674
2021-05-05,0.60431,25420469.956361
2021-05-06,0.56196,20478959.784583
2021-05-07,0.54686,17205674.506628
2021-05-08,0.543,10887963.249819
2021-05-09,0.54303,12089836.856092
2021-05-10,0.46207,15858937.850082
2021-05-11,0.5028,13193739.834994
2021-05-12,0.41143,16193558.287161
2021-05-13,0.42325,20184648.203056
2021-05-14,0.44066,12667526.732041
2021-05-15,0.43278,33595270.961812
2021-05-16,0.41585,19925037.313751
2021-05-17,0.3756,20822869.457716
2021-05-18,0.39225,16311580.631858
2021-05-19,0.24651,26542762.896894
2021-05-20,0.31066,18012166.783861
2021-05-21,0.29284,26251132.903971
2021-05-22,0.44215,145464378.523029
2021-05-23,0.29331,89114186.04463
2021-05-24,0.31132,31823373.94443
2021-05-25,0.29254,18497237.363157
2021-05-26,0.37144,29474208.544983
2021-05-27,0.33732,19433326.865999
2021-05-28,0.3378,35849738.437027
2021-05-29,0.3053,13153893.428495
2021-05-30,0.31571,9223138.911471
2021-05-31,0.33413,9279489.695195
2021-06-01,0.32346,7658584.856735
2021-06-02,0.33164,9033946.892699
2021-06-03,0.36357,13526025.161412
2021-06-04,0.33305,12276823.253507
2021-06-05,0.318,6388446.928784
2021-06-06,0.32491,4967195.732015
2021-06-07,0.29493,5331110.855922
2021-06-08,0.28129,8613296.863087
2021-06-09,0.29155,7655479.713065
2021-06-10,0.29957,8404229.511279
2021-06-11,0.30683,24636526.922055
2021-06-12,0.26276,12977843.585392
2021-06-13,0.27672,5374173.60281
2021-06-14,0.28451,6139845.614897
2021-06-15,0.28643,6567391.941613
2021-06-16,0.27045,12045500.989127
2021-06-17,0.27156,5151310.163244
2021-06-18,0.25648,4161808.874482
2021-06-19,0.24567,2706785.900052
2021-06-20,0.23806,4440416.331096
2021-06-21,0.17928,8712708.218111
2021-06-22,0.17405,10356275.898123
2021-06-23,0.19251,10664670.568436
2021-06-24,0.2031,6897422.939443
2021-06-25,0.18341,6782048.232754
2021-06-26,0.18434,3044733.034597
2021-06-27,0.19002,2806240.963253
2021-06-28,0.20416,5281749.484585
2021-06-29,0.22686,7695886.507528
2021-06-30,0.24488,11927664.570283
2021-07-01,0.25238,22567551.761613
2021-07-02,0.244,9583749.095357
2021-07-03,0.26456,10933619.640559
2021-07-04,0.2763,21102257.883384
2021-07-05,0.26657,12592539.712645
2021-07-06,0.30937,38480711.544399
2021-07-07,0.40047,98594178.515564
2021-07-08,0.427,187732995.900968
2021-07-09,0.49305,116968824.00337
2021-07-10,0.49122,131673943.483195
2021-07-11,0.48959,50719645.995195
2021-07-12,0.41746,39862038.454354
2021-07-13,0.43383,64402524.889572
2021-07-14,0.59047,169712575.166041
2021-07-15,0.54367,265090727.350398
