date,close,volume_usd
2019-02-28,0.2477,373882.664808
2019-03-01,0.2483,145603.292093
2019-03-02,0.2432,222011.372575
2019-03-03,0.2402,163008.613884
2019-03-04,0.2264,274816.156031
2019-03-05,0.2371,221389.043936
2019-03-06,0.2443,242596.050689
2019-03-07,0.2387,466814.89288
2019-03-08,0.2348,596012.282904
2019-03-09,0.2509,914305.322742
2019-03-10,0.2696,1460987.678517
2019-03-11,0.2563,1158070.056093
2019-03-12,0.2708,689416.924119
2019-03-13,0.2687,786348.286649
2019-03-14,0.2654,554742.418429
2019-03-15,0.2717,555812.569628
2019-03-16,0.2694,585227.133918
2019-03-17,0.2639,283773.267681
2019-03-18,0.2597,271724.519851
2019-03-19,0.2668,287349.061682
2019-03-20,0.2714,294817.667456
2019-03-21,0.2591,536128.306083
2019-03-22,0.2725,415535.433137
2019-03-23,0.2699,390167.846162
2019-03-24,0.2908,989390.246829
2019-03-25,0.2757,1602385.327061
2019-03-26,0.2914,1053111.653689
2019-03-27,0.3048,901195.997681
2019-03-28,0.3055,498821.076997
2019-03-29,0.3063,422831.740471
2019-03-30,0.3109,632108.755812
2019-03-31,0.3245,485744.056461
2019-04-01,0.3327,681820.068468
2019-04-02,0.3743,1869731.225214
2019-04-03,0.3504,1905486.605957
2019-04-04,0.3362,995353.35838
2019-04-05,0.357,493793.47183
2019-04-06,0.3527,460083.196688
2019-04-07,0.3537,757218.632928
2019-04-08,0.346,517440.2434
2019-04-09,0.3557,660000.131255
2019-04-10,0.3498,675237.159108
2019-04-11,0.3162,647217.657418
2019-04-12,0.3204,360776.291618
2019-04-13,0.3153,165709.13885
2019-04-14,0.3226,383005.763091
2019-04-15,0.3083,549849.444718
2019-04-16,0.3225,437757.01732
2019-04-17,0.3309,311102.684887
2019-04-18,0.331,476828.479937
2019-04-19,0.3269,318261.217522
2019-04-20,0.3217,222115.512832
2019-04-21,0.3146,260461.311716
2019-04-22,0.312,244967.576498
2019-04-23,0.3003,322663.23834
