date,close,volume_usd
2019-01-01,0.11351,2358440.139476
2019-01-02,0.11656,3373469.627807
2019-01-03,0.11139,3936989.520252
2019-01-04,0.11271,3651454.174378
2019-01-05,0.11148,4036564.586479
2019-01-06,0.11871,5304126.357028
2019-01-07,0.12232,8476106.072539
2019-01-08,0.12153,7375814.48654
2019-01-09,0.1225,5670414.513314
2019-01-10,0.10595,11354701.924875
2019-01-11,0.10385,6186461.876174
2019-01-12,0.10447,3623745.119722
2019-01-13,0.10102,6925780.266899
2019-01-14,0.10732,5123262.050641
2019-01-15,0.1037,3577881.717043
2019-01-16,0.10551,2101246.746444
2019-01-17,0.10712,3527310.871888
2019-01-18,0.10542,1818034.12294
2019-01-19,0.10651,3426190.041219
2019-01-20,0.10289,4339037.860844
2019-01-21,0.10139,3140370.099951
2019-01-22,0.10209,3424706.235777
2019-01-23,0.10068,2484020.832628
2019-01-24,0.101,1969997.946578
2019-01-25,0.0995,1975157.904316
2019-01-26,0.09814,4809166.145121
2019-01-27,0.0943,5163339.885493
2019-01-28,0.08583,5105535.688984
2019-01-29,0.08216,4840281.528884
2019-01-30,0.08509,5129268.3014
2019-01-31,0.08115,4918303.292533
2019-02-01,0.08083,4405558.621174
2019-02-02,0.083,2219905.027169
2019-02-03,0.08012,2459187.413464
2019-02-04,0.07862,2677177.085702
2019-02-05,0.07702,3162189.599369
2019-02-06,0.07426,3604299.875315
2019-02-07,0.07426,3733571.024348
2019-02-08,0.08142,6757614.536128
2019-02-09,0.08069,4928885.168039
2019-02-10,0.08022,7394608.867432
2019-02-11,0.077,3811149.661448
2019-02-12,0.07718,4942201.524261
2019-02-13,0.07622,2540783.233892
2019-02-14,0.07626,3436231.842698
2019-02-15,0.07907,6964500.142566
2019-02-16,0.07811,2509320.084155
2019-02-17,0.07964,2975131.254675
2019-02-18,0.08371,7400424.395856
2019-02-19,0.08974,15427687.05043
2019-02-20,0.09198,9806453.857817
2019-02-21,0.08854,7421696.794574
2019-02-22,0.0904,3440639.91995
2019-02-23,0.09389,5153476.105048
2019-02-24,0.08185,9659807.297494
2019-02-25,0.08603,5643394.799875
2019-02-26,0.08441,3434633.814736
2019-02-27,0.08413,3401448.732711
2019-02-28,0.08439,2333021.500893
2019-03-01,0.08467,2140541.315421
2019-03-02,0.08358,1693751.537237
2019-03-03,0.0875,4625795.291068
2019-03-04,0.08199,4410499.777919
2019-03-05,0.08565,3370020.030646
2019-03-06,0.08469,2508585.826629
2019-03-07,0.08519,2020638.337631
2019-03-08,0.08629,5023990.095969
2019-03-09,0.09028,4748235.001896
2019-03-10,0.10028,16678669.880126
