date,close,volume_usd
2019-06-01,0.02402,195572506.054644
2019-06-02,0.02104,40494318.423146
2019-06-03,0.02127,40470085.694749
2019-06-04,0.0235,61765938.788514
2019-06-05,0.02835,78775660.882189
2019-06-06,0.02635,56564811.900243
2019-06-07,0.02586,25873936.031324
2019-06-08,0.02607,15697162.175081
2019-06-09,0.02426,27925396.144851
2019-06-10,0.02559,15633288.387104
2019-06-11,0.0225,14878790.486987
2019-06-12,0.02226,10730527.25622
2019-06-13,0.02229,16405430.197062
2019-06-14,0.02047,9712894.134725
2019-06-15,0.02159,8447609.003901
2019-06-16,0.0216,6291843.619931
2019-06-17,0.02044,6991585.88231
2019-06-18,0.023,14166105.152619
2019-06-19,0.02309,14588411.854991
2019-06-20,0.02232,9133979.11326
2019-06-21,0.02044,7314637.488455
2019-06-22,0.02141,10902220.118847
2019-06-23,0.0211,5142767.819651
2019-06-24,0.02068,3348137.862909
2019-06-25,0.01926,5927886.16855
2019-06-26,0.0184,8380058.893522
2019-06-27,0.0182,11494247.100578
2019-06-28,0.01855,5883833.368647
2019-06-29,0.02022,11639367.610873
2019-06-30,0.01922,12207458.781418
2019-07-01,0.01934,6284332.366405
2019-07-02,0.01752,5520968.378169
2019-07-03,0.01714,5620125.662682
2019-07-04,0.01569,6150947.400757
2019-07-05,0.0155,3434084.728628
2019-07-06,0.01541,1654541.346274
2019-07-07,0.01597,2418181.472713
2019-07-08,0.01436,2998728.14402
2019-07-09,0.01404,2212033.276262
2019-07-10,0.01402,4179560.731039
2019-07-11,0.01211,3049788.453906
2019-07-12,0.0138,5168802.789358
2019-07-13,0.01581,8900959.631204
2019-07-14,0.01285,5503334.30241
2019-07-15,0.01345,3802739.941781
2019-07-16,0.01145,3377726.436686
2019-07-17,0.01336,3075159.366151
2019-07-18,0.01298,3388139.581095
2019-07-19,0.01287,1322839.593968
2019-07-20,0.01306,1671642.278098
2019-07-21,0.01255,906829.828327
2019-07-22,0.01185,1241605.442772
2019-07-23,0.01055,1588874.984166
2019-07-24,0.01094,1212716.058367
2019-07-25,0.01094,1142319.344599
2019-07-26,0.01129,972824.685541
2019-07-27,0.01108,1185617.98749
2019-07-28,0.01071,560384.645198
2019-07-29,0.01031,836682.699372
2019-07-30,0.01071,1410426.745129
2019-07-31,0.01061,1028164.842499
2019-08-01,0.00982,1016935.624
2019-08-02,0.01037,1874939.766189
2019-08-03,0.01012,746591.707488
2019-08-04,0.00965,1085262.267328
2019-08-05,0.01168,5662449.257016
2019-08-06,0.01236,9009746.281333
2019-08-07,0.01208,8275396.79556
2019-08-08,0.01184,3302858.918989
2019-08-09,0.01006,2272089.84219
2019-08-10,0.01102,2152677.202185
2019-08-11,0.01123,3350380.349343
2019-08-12,0.0117,1725274.424104
2019-08-13,0.01173,2149056.764878
2019-08-14,0.00998,1759534.366106
2019-08-15,0.01001,1073222.148173
2019-08-16,0.01005,1299742.464902
2019-08-17,0.01039,666119.993013
2019-08-18,0.01088,788414.929215
2019-08-19,0.01165,2967386.000899
2019-08-20,0.01185,2679700.3057
2019-08-21,0.01111,1738202.426096
2019-08-22,0.01144,1176546.378541
2019-08-23,0.0108,1832883.674325
2019-08-24,0.01056,1161449.967922
2019-08-25,0.01008,611134.469806
2019-08-26,0.01004,612797.858415
2019-08-27,0.0102,818319.470428
2019-08-28,0.00926,1038683.111291
2019-08-29,0.00881,761466.993669
2019-08-30,0.00871,685408.217122
2019-08-31,0.00838,483106.540467
2019-09-01,0.00835,492538.323344
2019-09-02,0.00899,801414.052677
2019-09-03,0.00878,638344.526675
2019-09-04,0.00845,359954.427159
2019-09-05,0.00876,520650.229363
2019-09-06,0.00891,1071301.391568
2019-09-07,0.00889,560984.213008
2019-09-08,0.00875,412940.893233
2019-09-09,0.00878,468394.622738
2019-09-10,0.00844,336749.852589
2019-09-11,0.00824,420585.504251
2019-09-12,0.0079,470156.571672
2019-09-13,0.00766,275838.984291
2019-09-14,0.00756,196537.955768
2019-09-15,0.00763,158263.661954
2019-09-16,0.00771,490770.032813
2019-09-17,0.00789,204156.303643
2019-09-18,0.00822,1110374.135785
2019-09-19,0.00777,381281.94094
2019-09-20,0.00775,603408.044175
2019-09-21,0.00759,178957.458508
2019-09-22,0.00724,430988.628485
2019-09-23,0.0067,484469.512196
2019-09-24,0.0054,712403.481378
2019-09-25,0.00541,249340.883173
2019-09-26,0.00503,698412.203687
2019-09-27,0.00505,218519.258968
2019-09-28,0.00503,324246.938822
2019-09-29,0.00508,283907.470516
2019-09-30,0.00515,446422.157376
2019-10-01,0.00504,202475.177784
2019-10-02,0.00501,116757.798286
2019-10-03,0.005,294661.900952
2019-10-04,0.00508,243860.520025
2019-10-05,0.00505,209472.048853
2019-10-06,0.00495,127517.761087
2019-10-07,0.00549,368744.795326
2019-10-08,0.00583,623098.189257
2019-10-09,0.00586,1177586.73104
2019-10-10,0.00625,701579.340665
2019-10-11,0.00637,2248433.731374
2019-10-12,0.00639,501514.814483
2019-10-13,0.00608,348621.316656
2019-10-14,0.00616,342531.950021
2019-10-15,0.00642,1064762.661107
2019-10-16,0.0058,629597.08813
2019-10-17,0.00592,308404.38667
2019-10-18,0.00593,211533.09801
2019-10-19,0.00564,246120.366693
2019-10-20,0.00562,212682.943133
2019-10-21,0.0057,411885.752571
2019-10-22,0.00541,292346.35487
2019-10-23,0.00481,549847.123198
2019-10-24,0.00492,310350.964304
2019-10-25,0.00522,516131.542242
2019-10-26,0.00501,703136.045684
2019-10-27,0.00518,479268.213846
2019-10-28,0.00513,616505.861812
2019-10-29,0.00522,374282.764888
2019-10-30,0.0051,228854.699098
2019-10-31,0.0052,298929.034989
2019-11-01,0.00533,334367.401622
2019-11-02,0.00569,401587.279934
2019-11-03,0.00553,391778.303472
2019-11-04,0.00572,311272.039046
2019-11-05,0.00626,1237188.132616
2019-11-06,0.00594,989867.713554
2019-11-07,0.00606,1209624.199211
2019-11-08,0.00567,504207.378263
2019-11-09,0.00567,153870.813996
2019-11-10,0.00575,234136.021672
2019-11-11,0.00566,256673.674459
2019-11-12,0.0057,678357.21889
2019-11-13,0.00563,370171.180878
2019-11-14,0.0055,174508.586383
2019-11-15,0.00536,267700.142888
2019-11-16,0.00623,647035.747795
2019-11-17,0.0059,494390.154679
2019-11-18,0.00558,320866.419817
2019-11-19,0.00576,249479.125086
2019-11-20,0.00573,650287.284092
2019-11-21,0.00554,330251.56383
2019-11-22,0.00504,312196.814047
2019-11-23,0.00528,265121.808335
2019-11-24,0.00531,598785.906013
2019-11-25,0.00628,1493802.528991
2019-11-26,0.00653,1151137.912214
2019-11-27,0.00641,1193422.389549
2019-11-28,0.00617,756285.288612
2019-11-29,0.006,867321.328654
2019-11-30,0.00595,1175212.877409
2019-12-01,0.00545,1499996.468732
2019-12-02,0.00535,625777.578449
2019-12-03,0.00588,1320119.061378
2019-12-04,0.00613,2543690.503528
2019-12-05,0.00601,1327264.557176
2019-12-06,0.00637,1155485.09123
2019-12-07,0.00712,2361871.757373
2019-12-08,0.00759,5963525.083087
2019-12-09,0.0073,2898102.245799
2019-12-10,0.00535,3563976.64075
2019-12-11,0.00571,1333315.356433
2019-12-12,0.00536,653090.169405
2019-12-13,0.00542,575119.270942
2019-12-14,0.00475,671873.844267
2019-12-15,0.00494,458544.39026
2019-12-16,0.00451,563829.514904
2019-12-17,0.00403,607553.91458
2019-12-18,0.00445,649168.114487
2019-12-19,0.00464,374268.170486
2019-12-20,0.0049,533094.179409
2019-12-21,0.00508,402072.640089
2019-12-22,0.00511,334892.144352
2019-12-23,0.00486,1488462.386646
2019-12-24,0.00488,187582.419121
2019-12-25,0.00475,195294.861254
2019-12-26,0.00484,236837.468692
2019-12-27,0.0048,121357.386094
2019-12-28,0.00478,136936.289548
2019-12-29,0.00479,141626.404031
2019-12-30,0.00468,217358.899642
2019-12-31,0.00457,108037.628205
2020-01-01,0.00466,104742.743834
2020-01-02,0.0047,385951.303408
2020-01-03,0.00478,342862.808285
2020-01-04,0.00475,198970.518518
2020-01-05,0.00466,323092.170696
2020-01-06,0.00476,229375.21078
2020-01-07,0.00455,445711.10021
2020-01-08,0.0046,242150.285724
2020-01-09,0.00458,122729.672542
2020-01-10,0.00463,135190.315991
2020-01-11,0.00462,134709.919692
2020-01-12,0.00464,95398.005543
2020-01-13,0.00477,326412.523568
2020-01-14,0.0049,389259.983556
2020-01-15,0.00504,595306.839749
2020-01-16,0.00493,185087.259178
2020-01-17,0.00518,522180.046151
2020-01-18,0.00506,234358.947223
2020-01-19,0.0048,295352.898473
2020-01-20,0.00498,218711.350948
2020-01-21,0.00493,95235.46655
2020-01-22,0.00489,55313.562185
2020-01-23,0.00522,461980.563059
2020-01-24,0.0052,439467.771818
2020-01-25,0.0051,317204.689737
2020-01-26,0.00508,118374.169409
2020-01-27,0.00508,283740.725187
2020-01-28,0.00509,239746.417643
2020-01-29,0.00501,209501.120981
2020-01-30,0.00516,360043.209762
2020-01-31,0.00519,174505.885665
2020-02-01,0.0052,127762.542529
2020-02-02,0.00526,485509.574168
2020-02-03,0.00576,619879.234948
2020-02-04,0.0056,553713.327813
2020-02-05,0.00582,615031.071311
2020-02-06,0.00633,841990.163251
2020-02-07,0.00677,1128937.799216
2020-02-08,0.00626,764428.924612
2020-02-09,0.00634,468072.614872
2020-02-10,0.00633,578686.384127
2020-02-11,0.00664,583253.808446
2020-02-12,0.00674,1159877.361268
2020-02-13,0.00673,852780.042624
2020-02-14,0.00727,946891.551963
2020-02-15,0.00647,1092791.034564
2020-02-16,0.00596,791173.933565
2020-02-17,0.00572,490027.878553
2020-02-18,0.00606,384209.881126
2020-02-19,0.00549,660336.957718
2020-02-20,0.00541,348229.925365
2020-02-21,0.00547,200068.848189
2020-02-22,0.0054,193283.130811
2020-02-23,0.00558,215092.996222
2020-02-24,0.00533,254748.739302
2020-02-25,0.0047,581163.523514
2020-02-26,0.00421,334471.290543
2020-02-27,0.0043,302179.978747
2020-02-28,0.00448,415494.106784
2020-02-29,0.00448,117194.254195
2020-03-01,0.00436,116277.554928
2020-03-02,0.00467,127001.856196
2020-03-03,0.00471,292455.264086
2020-03-04,0.00496,470046.381492
2020-03-05,0.00511,349260.613333
2020-03-06,0.00512,193754.188109
2020-03-07,0.00477,398429.833996
2020-03-08,0.00401,599070.296999
2020-03-09,0.00389,805340.935572
2020-03-10,0.00379,266735.065669
2020-03-11,0.00368,401358.154096
2020-03-12,0.00174,644550.49696
2020-03-13,0.00195,350169.006271
2020-03-14,0.00177,175132.363438
2020-03-15,0.00183,168761.398873
2020-03-16,0.00161,197784.186192
2020-03-17,0.00186,197554.346649
2020-03-18,0.00196,184948.874737
2020-03-19,0.0024,517811.823099
2020-03-20,0.00227,282742.449187
2020-03-21,0.00222,176515.507849
2020-03-22,0.00194,183731.732158
2020-03-23,0.00212,139148.623416
2020-03-24,0.00219,143643.627972
2020-03-25,0.00223,116319.629479
2020-03-26,0.0022,222904.549589
