date,close,volume_usd
2019-04-10,0.12343,414082.418291
2019-04-11,0.11013,427848.311035
2019-04-12,0.11508,255543.563088
2019-04-13,0.11745,114129.780442
2019-04-14,0.12112,373835.839296
2019-04-15,0.11802,405500.583373
2019-04-16,0.13142,987249.336173
2019-04-17,0.1279,935226.289092
2019-04-18,0.12599,473628.369103
2019-04-19,0.12189,360007.005092
2019-04-20,0.1234,277055.306022
2019-04-21,0.114,410664.065902
2019-04-22,0.11187,206876.229788
2019-04-23,0.10999,264397.722315
2019-04-24,0.09951,466651.452814
2019-04-25,0.09567,352630.124659
2019-04-26,0.10444,462627.11142
2019-04-27,0.10277,176332.208519
2019-04-28,0.09979,209867.164723
2019-04-29,0.09061,259203.203711
2019-04-30,0.09433,168180.956886
2019-05-01,0.09635,201011.550605
2019-05-02,0.09566,131121.516371
2019-05-03,0.09668,170947.501545
2019-05-04,0.09055,244218.704474
2019-05-05,0.08753,158639.225975
2019-05-06,0.09088,193997.644828
2019-05-07,0.0854,260472.896369
2019-05-08,0.08679,283791.546315
2019-05-09,0.07893,328546.939279
2019-05-10,0.08651,313951.920655
2019-05-11,0.089,477583.693354
2019-05-12,0.08633,383491.385524
2019-05-13,0.0897,1055535.726105
2019-05-14,0.10194,1494900.468995
2019-05-15,0.11794,1186622.378264
2019-05-16,0.11342,1311470.831268
2019-05-17,0.114,1799004.583951
2019-05-18,0.11934,1378383.672514
2019-05-19,0.1162,1022649.520287
2019-05-20,0.113,1029679.331525
2019-05-21,0.11373,1071053.392215
2019-05-22,0.1055,656186.083492
2019-05-23,0.10916,491861.893627
2019-05-24,0.1182,5988001.158871
2019-05-25,0.13695,2720583.675804
2019-05-26,0.12353,1462511.043279
2019-05-27,0.12655,971189.766614
2019-05-28,0.13275,1114548.654135
2019-05-29,0.15068,5790496.691679
2019-05-30,0.13123,3231306.805844
2019-05-31,0.13728,1271346.496641
2019-06-01,0.13147,1041342.60989
2019-06-02,0.141,1302565.669048
2019-06-03,0.13034,1345721.847844
2019-06-04,0.12319,1253546.311029
2019-06-05,0.12945,1067148.771851
2019-06-06,0.13027,861839.801489
2019-06-07,0.13395,479945.43119
2019-06-08,0.14099,1118046.113367
2019-06-09,0.12906,1267100.589813
2019-06-10,0.14492,1610351.161295
2019-06-11,0.14175,1067006.544248
2019-06-12,0.1374,1066141.879381
2019-06-13,0.13237,855249.386716
2019-06-14,0.12815,914182.450332
2019-06-15,0.131,559596.056886
2019-06-16,0.12727,454885.888722
2019-06-17,0.12901,400037.209286
2019-06-18,0.12748,269513.172662
2019-06-19,0.1285,156082.679908
2019-06-20,0.1286,427814.92355
2019-06-21,0.12525,368540.92251
