date,equity
2021-10-15,1.0211429692860843
2021-10-16,1.0100624157090758
2021-10-17,1.0107501253531879
2021-10-18,1.0040507696824243
2021-10-19,1.006095072904007
2021-10-20,1.0302253788343179
2021-10-21,1.017600285729618
2021-10-22,1.023339665398273
2021-10-23,1.0258787468646073
2021-10-24,1.0106056773052674
2021-10-25,1.0332086706342527
2021-10-26,1.0370049964417176
2021-10-27,0.9932655288330503
2021-10-28,0.9929973665029327
2021-10-29,0.9929973665029327
2021-10-30,0.9929973665029327
2021-10-31,0.9929973665029327
2021-11-01,0.9929973665029327
2021-11-02,1.0024543277343843
2021-11-03,1.0178675715935135
2021-11-04,1.0229935427169154
2021-11-05,1.005777876438252
2021-11-06,1.0072188696922648
2021-11-07,1.0089196560322453
2021-11-08,1.0183725012230473
2021-11-09,0.9990172655966651
2021-11-10,0.9645150717963968
2021-11-11,0.9738868463436035
2021-11-12,0.9581044017052995
2021-11-13,0.9578743929573297
2021-11-14,0.9578743929573297
2021-11-15,0.9578743929573297
2021-11-16,0.9578743929573297
2021-11-17,0.9578743929573297
2021-11-18,0.9578743929573297
2021-11-19,0.9578743929573297
2021-11-20,0.9578743929573297
2021-11-21,0.9578743929573297
2021-11-22,0.9578743929573297
2021-11-23,0.9578743929573297
2021-11-24,0.9578743929573297
2021-11-25,0.9578743929573297
2021-11-26,0.9578743929573297
2021-11-27,0.9578743929573297
2021-11-28,0.9578743929573297
2021-11-29,0.9578743929573297
2021-11-30,0.9578743929573297
2021-12-01,0.9578743929573297
2021-12-02,0.9578743929573297
2021-12-03,0.9578743929573297
2021-12-04,0.9578743929573297
2021-12-05,0.9578743929573297
2021-12-06,0.9578743929573297
2021-12-07,0.9578743929573297
2021-12-08,0.9578743929573297
2021-12-09,0.9578743929573297
2021-12-10,0.9578743929573297
2021-12-11,0.9578743929573297
2021-12-12,0.9578743929573297
2021-12-13,0.9578743929573297
2021-12-14,0.9578743929573297
2021-12-15,0.9578743929573297
2021-12-16,0.9578743929573297
2021-12-17,0.9578743929573297
2021-12-18,0.9578743929573297
2021-12-19,0.9578743929573297
2021-12-20,0.9578743929573297
