trade,equity
0,1.0852318055793395
1,1.074365318791681
2,1.0108007337346687
3,0.928295591253335
4,1.0225429501349876
5,1.0609249557506653
6,1.1264104147324787
7,1.1880941053130039
8,1.1176699431464976
9,1.1409907938107777
10,1.2118230208632879
11,1.284043764684431
12,1.304214004610564
13,1.369738363924418
14,1.3374327043332306
15,1.247962703083247
16,1.2570866757100472
17,1.1769974937321457
18,1.2342166519909101
19,1.2672577976252282
20,1.3089970335728633
21,1.2481330755217346
22,1.1949125279884196
23,1.1498816358908563
24,1.1101142076708332
25,1.1672828105804105
26,1.0896978104087465
27,1.1582444462427333
28,1.2379075743975825
29,1.3045422361780652
30,1.2414836313668642
31,1.1791254487456677
32,1.2119101390217817
33,1.2547633376109928
34,1.2225894519277025
35,1.2466756964652526
36,1.227434911776059
37,1.2227547227873918
38,1.2616839615411208
39,1.2276860561059437
40,1.2105634954416173
41,1.193347893795319
42,1.1591209237998215
43,1.1646517112066945
44,1.117689535354809
45,1.0846424963764185
46,1.0530541620688227
47,1.0954638488176711
48,1.0689737434876339
49,1.0826985067026667
50,1.1301517978225557
51,1.097717163717051
52,1.065630356238299
53,1.0891174229805032
54,1.0807999150256207
55,1.0535311266471983
56,1.0567435189474208
57,1.0395828715260143
58,1.0635670729182756
59,1.0394590394022107
60,1.0874852282495155
61,1.1013633872018527
62,1.106539446769181
63,1.0754352866473424
64,1.1131495309104866
65,1.1672923817378638
66,1.1542221166891917
67,1.1756413300000004
68,1.17326294534578
69,1.1837229443424322
70,1.1473805899767278
71,1.2071912789769486
72,1.1391397066081383
73,1.2034502155988633
74,1.2149054320848767
75,1.1786175225383655
76,1.231789261586784
77,1.1869128978040246
78,1.1463812839658405
79,1.1904986728875555
80,1.144709204750216
81,1.1399333405580334
82,1.1183887735870375
83,1.1037463147556719
84,1.1349626971072877
85,1.2221709260280103
86,1.2090641841454692
87,1.2668773982208703
88,1.2591885931734128
89,1.2416338971638063
90,1.212719744327174
91,1.3221061040952846
92,1.451386704523786
93,1.469288938456053
94,1.4332108966056007
95,1.430479359252688
96,1.4606961887340602
97,1.4186465395446668
98,1.399485482716931
99,1.3575528067690068
100,1.3271777061778331
101,1.2917236530019467
102,1.3431645607635625
103,1.3179117997230856
104,1.3325877689740444
105,1.3052632603560719
106,1.2757568716779424
107,1.334875821171039
108,1.3721594603592826
109,1.3106070889021557
110,1.2641633233452447
111,1.2175478905358237
112,1.1852912369536515
113,1.1794065757864123
