trade,equity
0,0.9663415057195487
1,1.0146864369236914
2,1.048065286893377
3,1.0175826456055899
4,1.0001409725721
5,0.9817685539698833
6,1.0210575992395095
7,0.9965742730713145
8,0.975096733154522
9,0.9547809927829262
10,0.940474023001576
11,0.9248232694597779
12,0.9121072875739085
13,0.9411521317913655
14,0.925637079155007
15,0.9101554205226907
16,0.897141571807649
17,0.8823787236308499
18,0.8678888038346535
19,0.8533396948688532
20,0.8725469451627939
21,0.8581360400834598
22,0.844283744345819
23,0.8632525080907102
24,0.8515809784975541
25,0.8403938731612624
26,0.8282110617174069
27,0.8579192293880974
28,0.8437456308410209
29,0.8321459674326975
30,0.8259766281481775
31,0.826414082933139
32,0.8337550862045132
33,0.8253110141710618
34,0.8316299952959151
35,0.8208776880769143
36,0.8154513770354448
37,0.7924019891505407
38,0.77568624851455
39,0.7627840429007877
40,0.7669484427856132
41,0.7600139121592413
42,0.7481360370698082
43,0.725140900265307
44,0.7363257831936311
45,0.7178096346919913
46,0.7035993350813842
47,0.6883178926624385
48,0.690259085553797
49,0.7280611345179168
50,0.7293111602513537
51,0.7225973627512954
52,0.7225385773577138
53,0.7582145204060391
54,0.7739758637957166
55,0.8023033745331398
56,0.8280442186189511
57,0.8169978267017065
58,0.8076403609069753
59,0.8282024666883505
60,0.8088285336948663
61,0.8368111697961941
62,0.8225013424145187
63,0.8480541733987366
64,0.8302524570587118
65,0.8472476493862705
66,0.838941985529381
67,0.8504898217123026
68,0.8406275954116403
69,0.8288218971740686
70,0.8510415777167221
71,0.8381494563270678
72,0.8265321619682093
73,0.8139675408799799
74,0.8055305143079943
75,0.8253381708253661
76,0.8072520209846744
77,0.7926204744931225
78,0.7678907156889371
79,0.7439325253594422
80,0.758712023390845
81,0.7805629296645012
82,0.8030431420388389
83,0.8261707845295574
84,0.8499645031240086
85,0.87444348081398
86,0.8471608442125838
87,0.8715590765259061
88,0.8966599779298522
89,0.9224837852942319
90,0.9490513183107058
91,0.9194409171794118
92,0.9459208155941788
93,0.9164080861476405
94,0.9428006390286925
95,0.9133852590909974
96,0.9396907545528181
97,0.9667538482839393
98,0.9618202769351862
99,0.9593326014121937
100,0.9626901493834727
101,0.9904156256857167
102,0.9595146581643224
103,0.987148680319455
104,0.965666890519372
105,0.9811521887372885
106,1.0094093717729222
107,0.9890780808067381
108,0.9796146409934599
109,0.9874959879045572
110,0.9941379423119533
111,1.0227691150505376
112,1.052224865563993
113,1.0524402082130098
114,1.0196040737167638
115,1.0421221129052853
116,1.0217706998278202
117,0.9898914539931922
118,0.9917669688003241
119,1.0015019107775474
120,0.9944000099432685
121,1.0040005315334375
122,1.011867068701564
123,1.0299072289672102
124,1.0595685571614657
125,1.090084131607716
126,1.114385767826845
127,1.1639281630744682
128,1.1352125123707983
129,1.1385376092626718
130,1.1498232991959634
131,1.124534097220662
132,1.214248689250919
133,1.2399949943668527
134,1.2543614065103552
135,1.2696691601518042
136,1.23330733703969
137,1.2014755332042613
138,1.190982198332891
139,1.2203951374229842
140,1.2538873432999504
141,1.2549256427343392
142,1.2505898747485238
143,1.2318770663751712
144,1.223809618499473
145,1.2236811295370735
146,1.2042107100250996
147,1.3132858024520466
148,1.2763367536083814
149,1.2977596576935186
150,1.2874583020447896
151,1.2641628780647345
152,1.2701256286062321
153,1.3015842173894026
154,1.3030614195236485
155,1.3120661028736456
156,1.2788990614264832
157,1.2885411787759733
158,1.2859189100609845
159,1.298541073787578
160,1.2804115229070987
161,1.2612502326612305
162,1.2568949945166241
163,1.2622091652996603
164,1.269801507953627
165,1.2427258700336965
166,1.242361722168044
167,1.2180728432631736
168,1.2239399899580496
169,1.2082046205928776
170,1.2030606105586528
171,1.3298802912732717
172,1.4368412772999206
173,1.4480600080353188
174,1.5040357100790958
175,1.5987945225796556
176,1.5693927556296932
177,1.567076571770658
178,1.5226650807085
179,1.4943705413571133
180,1.5521931921366239
181,1.5800190379493717
182,1.5780754306773386
183,1.5477790141352616
184,1.6482212518937998
185,1.621284427523679
186,1.5949751832444783
187,1.5604939125180999
188,1.5404567423033555
189,1.5714455188274503
190,1.6188126738572346
191,1.5867456399366833
192,1.5463432623757025
193,1.5105989564131685
194,1.538689329960716
195,1.5298858798754595
196,1.542581190434437
197,1.5416905741791413
198,1.5606958721812798
199,1.5193845322674315
200,1.4719797348606876
201,1.5143727512246752
202,1.4671243213864653
203,1.5093775018423954
204,1.5035197170342813
205,1.5195927676317034
206,1.4721814732815943
207,1.4573286946797248
208,1.4118600394057175
209,1.452521608540602
210,1.4943542308665714
211,1.4951281058667005
212,1.5071466305714598
213,1.4601236556976305
214,1.5021752169817222
215,1.4553073502118925
216,1.497220201897995
217,1.4841888200103626
218,1.4378821288260393
219,1.4210685330375648
220,1.3767311948067926
221,1.416381053217228
222,1.457172827549884
223,1.4117090353303277
224,1.452366255547841
225,1.4070524283747483
226,1.3631523926094562
227,1.3835560141388545
228,1.4015238040825748
229,1.3577962613951984
230,1.3608025975565852
231,1.3999937123662147
232,1.3974909285130797
233,1.3538892115434715
234,1.3690891993252692
235,1.3391478719975398
236,1.3055811970660665
237,1.343181935541569
238,1.381865575285166
239,1.338751369336269
240,1.2969823266129774
241,1.334335417619431
242,1.2927041525897047
243,1.2523717830289058
244,1.2347865088378116
245,1.2393233533250771
246,1.2006564647013347
247,1.213078463100934
248,1.1973078841032099
249,1.2317903511653823
250,1.2672659132789452
251,1.2873168979919039
252,1.3243916246540706
253,1.3625341034441076
254,1.372216991075567
255,1.3439791117930129
256,1.3109964461872037
257,1.4029271413116662
258,1.4294720733299655
259,1.404589129343609
260,1.4047184926859395
261,1.3796770000021703
262,1.3585621244461805
263,1.3581392049589855
264,1.3532242954097766
265,1.354697432092077
266,1.3299361562594854
267,1.35653604897245
268,1.3202546330142289
269,1.3115053162471613
270,1.3130274812307732
271,1.3218450694047228
272,1.34441257546351
273,1.3850788475657103
274,1.436599317566774
275,1.4015040928753246
276,1.3899026849247562
277,1.3713487757563647
278,1.3778090130650413
279,1.4018773851908077
280,1.4029137055433938
281,1.4197576744914917
282,1.4229456877121842
283,1.4480135807139685
284,1.419153709497728
285,1.466836836422501
286,1.484617518607787
287,1.4566498918284034
288,1.428983062310738
289,1.4080439028616658
290,1.4212499645188108
291,1.3912949022394268
292,1.395646750556202
293,1.3974329062728903
294,1.3791128440466047
295,1.4000142099789366
296,1.4018562023865098
297,1.3757525199351974
298,1.3901607642705773
299,1.376701912859456
300,1.3695105775180412
301,1.3683093099875614
302,1.3413916891403606
303,1.3234776437987492
304,1.329698963870178
305,1.3305880479201362
306,1.3380132246638439
307,1.3102791017344027
308,1.3093642755978414
309,1.3284244662437596
310,1.364049988995654
311,1.3440433646902465
312,1.337417253021632
313,1.3626550183256962
314,1.3369978880731825
315,1.3158598905341956
316,1.3135763873132615
317,1.3010945940726386
318,1.262652413720841
319,1.323920321509888
320,1.3145544698020524
321,1.3349868577356387
322,1.3190413261106273
323,1.3014214672869349
324,1.271170740491818
325,1.2519017622255768
326,1.2471611844833381
327,1.2519129371131383
328,1.2519646931178283
329,1.2226588535287723
330,1.2011704900873894
331,1.2015580186652621
332,1.2473089822902372
333,1.2595765357643511
334,1.2291177343070847
335,1.2264338553964333
336,1.2247847319177656
337,1.2471405803142768
338,1.2384076607291514
