trade,equity
0,1.0329525507756148
1,1.062057498246246
2,1.0195991991876205
3,1.038889646173273
4,1.066190726225647
5,1.1094929245104295
6,1.063204828067707
7,1.0347787341132275
8,1.0064470584399683
9,0.9875042929402478
10,1.0045693700391245
11,1.0470027993807511
12,1.0269707653194908
13,1.0078027111945635
14,0.9860940662210503
15,0.9654355519123984
16,0.9487271116598471
17,0.9669627953488864
18,0.9465375662364838
19,0.9367401189644314
20,0.963718234390607
21,0.9914733195410564
22,1.0200277511438387
23,1.0494045503767813
24,1.0166631284050256
25,1.0459430265030902
26,1.0133096040761937
27,0.9816943444290165
28,0.9510654808828312
29,0.9784561667322567
30,0.9479283343302103
31,0.9752286703589205
32,0.9448015358437222
33,0.915323727925398
34,0.9416850512896494
35,0.9688055807667912
36,0.9385788466468673
37,0.909295186631485
38,0.9354828880064717
39,0.9624247951810581
40,0.9634370102194416
41,0.933377775500595
42,0.960259055435012
43,0.9536628197011706
44,0.9811283089085645
45,0.9505171056706173
46,0.977891998313931
47,0.980391359348718
48,1.008626630497961
49,1.0376750774563022
50,1.0675601196870437
51,1.034252243952808
52,1.0337101945084137
53,1.026115177722945
54,1.055667294841366
55,1.0860705129327974
56,1.052185112929294
57,1.0193569374059002
58,0.987553000958836
59,1.0071724383890317
60,0.9757486583112939
61,1.0038502196706591
62,1.032761105997174
63,1.0625046258498925
64,1.0931047590743692
65,1.124586176135711
66,1.1569742580084195
67,1.1902951166390618
68,1.153157908999923
69,1.1863688567791209
70,1.2205362798543595
71,1.1824555479229035
72,1.216510267703083
73,1.1900372364551626
74,1.209120505932303
75,1.184766679321686
76,1.1734309027231455
77,1.181323465985762
78,1.1444661738470063
79,1.1774267996538001
80,1.2113366914838295
81,1.2462231881985637
82,1.2073410247267684
83,1.1696719847552932
84,1.1666837930582672
85,1.1466286270979484
86,1.1460498873667784
87,1.110293130880935
88,1.1422695730503059
89,1.1319591626350545
90,1.1430701968956207
91,1.1665824871045798
92,1.2001800627331916
93,1.162734444775916
94,1.1264571300989075
95,1.116151594422717
96,1.1185206309118565
97,1.1211829131704099
98,1.1534729810697175
99,1.1866930029245255
100,1.1496681812332803
101,1.1827786248527987
102,1.1979167066435186
103,1.1975662084749106
104,1.232056115278988
105,1.2675393313990226
106,1.275440781630889
107,1.2356470292440054
108,1.2712336636862327
109,1.2625470062930546
110,1.2502840385992622
111,1.2173579268849963
112,1.2128042829031314
113,1.1749647892765536
114,1.1815481179381622
115,1.1446838166584914
116,1.1404822736222773
117,1.1381710234126243
118,1.130133167453671
119,1.137423712880862
120,1.13833532285175
121,1.1353371181745155
122,1.0999146000874707
123,1.1049081925672888
124,1.1202844494113542
125,1.1293781776506333
126,1.1307584885157043
127,1.140151829386152
128,1.1313715254315238
129,1.1330174133839432
130,1.1656483148894008
131,1.1615547255421685
132,1.1685416194184752
133,1.1606544547490492
134,1.1244420357608789
135,1.0893594442451395
136,1.0553714295846912
137,1.0350198709137926
138,1.027060727516328
139,1.031869883977575
140,0.9996755435974747
141,1.028466199253082
142,0.9963780538363858
143,0.9652910585566905
144,0.9930914410431231
145,1.021692474545165
146,1.0218566380463894
147,1.0512861092221253
148,1.0366125154133905
149,1.0042702049324927
150,0.972936974538599
151,1.0009575594053106
152,0.9997983075795523
153,1.0285924988378434
154,1.0329467944632849
155,1.0626956621438275
156,1.0933012972135696
157,1.1247883745733203
158,1.1571822797610318
159,1.1210781926324875
160,1.086100553022354
161,1.1173802489493978
162,1.1495608001191404
163,1.1656758217067584
164,1.199247285371913
165,1.233785607190624
166,1.2693186326777137
167,1.3058750092988318
168,1.2651317090087082
169,1.301567502228159
170,1.2609585961586405
171,1.250547226958153
172,1.2115301534770586
173,1.2138030479422952
174,1.1759323928464955
175,1.2097992457604745
176,1.1720535092927478
177,1.2058086503603789
178,1.2405359394907578
179,1.2018312181786461
180,1.236443957262191
181,1.272053543231342
182,1.2577420253693647
183,1.2939649957000023
184,1.3312311875761624
185,1.3695706457783559
186,1.4090142803767725
187,1.4495938916516233
188,1.4043665622320929
189,1.4448123192243771
190,1.4864229140180392
191,1.4400465191006764
192,1.3951170677047353
193,1.4352964392546317
194,1.476632976705165
195,1.4741883015742445
196,1.428193626565128
197,1.4153123966403143
198,1.4560733936635553
199,1.4534703555595618
200,1.4470079641597933
201,1.4886817935275953
202,1.53155582918119
203,1.4837712873107367
204,1.4374776231466417
205,1.3926283213044666
206,1.3491783176797671
207,1.3880346532289443
208,1.3993974170610233
209,1.4038840198635159
210,1.444315879635585
211,1.4671681913089298
212,1.5094226352186269
213,1.5170676227840538
214,1.5131988795256293
215,1.4918253836431647
216,1.5053586104220738
217,1.520279896890594
218,1.4863354379723759
219,1.4923701852685651
220,1.478397663660224
221,1.4724628597027678
222,1.4342403503020333
223,1.4228186358798967
224,1.4113504022114047
225,1.4002628153702963
226,1.3597125945425608
227,1.3829411122771988
228,1.3650640526100588
229,1.3681292533305773
230,1.379159693938878
231,1.40584105891481
232,1.424062014433928
233,1.424635631329054
234,1.394433355944878
235,1.3648713687988467
236,1.3359360957803113
237,1.3514189356503181
238,1.3842013483921753
239,1.392921816887046
240,1.3890837930268118
241,1.399028795050355
242,1.4160458900065143
243,1.4339229628104513
244,1.4513257626960574
245,1.473121726977557
246,1.4858546467344727
247,1.4543545282237018
248,1.4678078433979607
249,1.5068354811797282
250,1.5469091027520436
251,1.544995011713704
252,1.5669005906747642
253,1.5767720643960152
254,1.5721776057639492
255,1.5546938566666155
256,1.5839221011719478
257,1.5503429526271026
258,1.5615612874106508
259,1.590918639613971
260,1.6208279100387135
261,1.6512994747474412
262,1.6162919258827955
263,1.6466782140893919
264,1.6117686359506969
265,1.5775991408685421
266,1.6072580047168705
267,1.573184135016873
268,1.60275999675519
269,1.5687814848239798
270,1.5982745767386706
271,1.6283221387813576
272,1.658934594990447
273,1.6901225653762673
274,1.6542919669902905
275,1.6853926559697079
276,1.64966233166315
277,1.680675983498417
278,1.6759046841232261
