trade,equity
0,1.1420766512188596
1,1.0667226584271716
2,1.1273014918319175
3,1.2044900371860545
4,1.332337830630422
5,1.2157381806415182
6,1.1163289296289198
7,1.0444367265053986
8,0.9821015052022233
9,0.923032744773952
10,0.9832258241228065
11,1.0418529131442253
12,1.1136510971859406
13,1.1782011881090384
14,1.1359952564022793
15,1.0400729753663205
16,1.1029595639258116
17,1.0332431286742336
18,1.0853014211134455
19,1.0693328239876574
20,1.1461774234284428
21,1.1405442362402916
22,1.1957187533672555
23,1.2513332446356236
24,1.3013173861006067
25,1.3701409263317206
26,1.2930921435478009
27,1.3861608471051334
28,1.4761449988662028
29,1.5325207472999167
30,1.5879982063035527
31,1.6778981091643208
32,1.6298213091606495
33,1.6978063424815442
34,1.83403745056476
35,1.7171528809000571
36,1.7806698212558287
37,1.8336577810037304
38,1.7389756327049923
39,1.6712955219205647
40,1.6369164193077788
41,1.549998167754571
42,1.4537138778650556
43,1.5406721914150119
44,1.6104991942092834
45,1.5249561280517785
46,1.6071225768518291
47,1.5232328598117324
48,1.5708897949063128
49,1.579186180444378
50,1.7036194965424485
51,1.7058547874023249
52,1.7047267494829752
53,1.6761213489989342
54,1.626350312880251
55,1.660503167384419
56,1.6196355549031456
57,1.581237592522886
58,1.6320807805305229
59,1.5854100959051887
60,1.5655616703984288
61,1.519271701850027
62,1.4702036698335805
63,1.5696364482020473
64,1.6064800728074737
65,1.5685589814357583
66,1.524365372852653
67,1.4848623782316919
68,1.4436983482395396
69,1.4024604228868052
70,1.4480806844244414
71,1.3994685146647239
72,1.5220471013654862
73,1.5756393895433052
74,1.5238334879634303
75,1.4942511272585357
76,1.4578486164264128
77,1.4237606014712465
78,1.3842809934493048
79,1.3482193767182766
80,1.4149448379359164
81,1.4495741717534674
82,1.4109115689369796
83,1.4044723728997632
84,1.428167135917235
85,1.3836083212766173
86,1.4234562409293838
87,1.46445178066815
88,1.5066279919513927
89,1.5500188781195927
90,1.5946594218094372
91,1.5920830055256803
92,1.542410015753279
93,1.4942868232617768
94,1.5373222837717158
95,1.4893578285180382
96,1.5322513339793575
97,1.4844450923592014
98,1.4381304054775945
99,1.4795485611553494
100,1.5221595597166233
101,1.5659977550364619
102,1.5171386250793242
103,1.5759503536102892
104,1.5413031231216445
105,1.498975419082534
106,1.5355625778339799
107,1.6331441770147554
108,1.5570116892193018
109,1.6694228661029074
110,1.5860836066749018
111,1.6285455708467873
112,1.569061021640023
113,1.5708712763090658
114,1.5114256236191506
115,1.5481326006909686
116,1.6028901320711586
117,1.6486317132804986
118,1.632098380542161
119,1.7004730507165187
120,1.7785217942042189
121,1.745180951244125
122,1.8036829855363747
123,1.7408789784613845
124,1.5999289579888514
125,1.6080254466153014
126,1.6743333799892817
127,1.7393312689213463
128,1.7172122973466124
129,1.7025672274710948
130,1.6690723324100505
131,1.6201603458063294
132,1.589827440621402
133,1.5409649441525786
134,1.5490514384508511
135,1.5389785240719298
136,1.5051257394377129
137,1.4873094568255385
138,1.4557229182081357
139,1.4103043631600418
140,1.3868396591964778
141,1.4323899033625322
142,1.4431847587162425
143,1.3981573942442957
144,1.5783443202811895
145,1.5701066684660083
146,1.5676450431094608
147,1.5413653071725937
148,1.5483769989152212
149,1.5579640260112255
150,1.5464113642719852
151,1.4981633297066992
152,1.45142063381985
153,1.4932215480738618
154,1.477204977988025
155,1.51974848135408
156,1.4723323287358328
157,1.4263955600792748
158,1.4117380043588426
159,1.3676917786228464
160,1.370508087311579
161,1.3277482349874576
162,1.286322490055849
163,1.2461892283661065
164,1.2820794781430502
165,1.31900336711357
166,1.3569906640864406
167,1.3146525553669437
168,1.273635395639495
169,1.3103160950339123
170,1.348053198570889
171,1.3868771306897305
172,1.3436065642122108
173,1.3570826791075405
174,1.3147416995193852
175,1.3233158955566562
176,1.361427393348688
177,1.327163018516469
178,1.310563068744491
179,1.291258458182435
180,1.2682631992230053
181,1.2508903240632778
182,1.2308696949499744
183,1.1924665604675353
184,1.1805931100700773
185,1.143758605035891
186,1.126550456137654
187,1.1042544229918234
188,1.1674451715929144
