trade,equity
0,1.1531952771593839
1,1.0906812934008707
2,1.0454084900948288
3,1.0652814766843925
4,1.0322142587487562
5,0.9978748755384748
6,0.9687458687592717
7,1.0467160129602642
8,1.004666242058424
9,0.9763245150854051
10,0.9463189283180687
11,0.9179936272090421
12,0.9057571404003939
13,0.975740592208114
14,0.9579594824246866
15,1.0221642484350835
16,1.079590133186617
17,1.1295022734667268
18,1.090364277007179
19,1.022315336638352
20,0.9694359758791996
21,0.9409027738113167
22,0.9698902347062673
23,1.0018098016764718
24,0.9864251360273076
25,1.0187495100574775
26,0.9985639392668189
27,0.9595228344636634
28,0.9194535475885199
29,0.9173910276245522
30,0.8904208146985446
31,0.891555913264618
32,0.9151034874845596
33,0.9097933859411871
34,0.9309327641300827
35,0.9104599991083288
36,0.9161198665072232
37,0.8950293206716361
38,0.8729257106556673
39,0.8850880626095149
40,0.8755252021485211
41,0.8838003504200797
42,0.932224852738327
43,0.9698846838768808
44,0.951379219436297
45,0.9356009126169026
46,0.9404918744008932
47,0.9665375189567497
48,0.938878201053961
49,0.9078045309563193
50,0.9751874307670235
51,0.9894407795130947
52,1.038268798837511
53,1.022470452820304
54,1.052296878148992
55,1.0306055317284577
56,1.0076915842782141
57,0.9844149122732183
58,0.9650329163899479
59,0.9493993831444308
60,0.9340191131374911
61,0.9447616211706071
62,0.9719707558603206
63,0.9778760193952011
64,1.006038848753783
65,0.9865009958233193
66,0.9853815134081981
67,0.9863206667643032
68,1.0191671935185775
69,0.988103315064483
70,1.0115603107632443
71,1.0136322276477652
72,1.043376982367254
73,1.070606033198482
74,1.136803988836524
75,1.1940338099807517
76,1.1667267915548867
77,1.2017394625278621
78,1.1714824716704288
79,1.1307923275482914
80,1.0912713756364048
81,1.1452760716645134
82,1.2062977285514256
83,1.1768768577555961
84,1.1354153096001889
85,1.1716799966217153
86,1.1444938082482516
87,1.1444782565252425
88,1.125472623598162
89,1.1031678596363947
90,1.079923775298869
91,1.14058432823261
92,1.1024556651088975
93,1.1554423471890989
94,1.0946808478495118
95,1.073665942764876
96,1.1289449504392957
97,1.176009232722952
98,1.2337162152016252
99,1.2268662691143788
100,1.2081158393263425
101,1.1882202694438344
102,1.178184723521535
103,1.1594973665201844
104,1.1959995175820946
105,1.1726266652393396
106,1.148190862789908
107,1.1215892121897584
108,1.145319212825436
109,1.1140687764374186
110,1.112755915638163
111,1.1536194999117821
112,1.0921314781315614
113,1.1169497265220971
114,1.0879147816992496
115,1.0973019387204372
116,1.1993440470059857
117,1.1975159539276927
118,1.213322678899711
119,1.1989258639316867
120,1.1703428956650574
121,1.1419754880198707
122,1.1662080897178961
123,1.1670016049370755
124,1.1912496412843572
125,1.1797307346029116
126,1.1522085000743303
127,1.2028538126527795
128,1.2474686253653764
129,1.2343108617543215
130,1.2199066249755444
131,1.2053218554555023
132,1.183780984309939
133,1.1595290255697555
134,1.1353505707206948
135,1.1159375051365932
136,1.082635735721721
137,1.062332661152386
138,1.0779916245579433
139,1.0626631671059066
140,1.0965379038466663
141,1.1854066218520314
142,1.2479814441811585
143,1.213951444882124
144,1.1733298321960406
145,1.1432017526752114
146,1.160890558567443
147,1.2012911022681694
148,1.244611736964658
