trade,equity
0,0.9227456168734524
1,0.9376652405912752
2,0.8980245004906804
3,0.9647720054242886
4,0.9121394455146054
5,0.9858351311941923
6,0.9406942031851576
7,0.9193998226625301
8,0.8845057499105885
9,0.9548130073792909
10,0.9133943824594907
11,0.9610971305937039
12,0.9205575486260816
13,0.887173071788975
14,0.8411864287342533
15,0.7708783277850991
16,0.7949464627633359
17,0.871527442796493
18,0.8129964168750443
19,0.8856728260280563
20,0.8481635457406759
21,0.8812513527059446
22,0.8285608305666338
23,0.8859914097477761
24,0.9294252995167288
25,0.8986865618873751
26,0.8672606786171453
27,0.8314846391475108
28,0.800187630878315
29,0.8638496483055722
30,0.9355205936971941
31,0.9253417566114376
32,0.9372568961366242
33,1.052397479319708
34,1.0195626779649332
35,1.0158936071826161
36,0.9841977266385185
37,0.9812162376338457
38,0.9506022910196696
39,0.920943499539856
40,0.9418080079282569
41,0.9468919878023048
42,0.9318736380078679
43,0.960614505612331
44,0.9306433330372262
45,0.910647140749596
46,0.8834415121287323
47,0.9110527197514664
48,0.8843808602082684
49,0.8829188891088634
50,0.9367320856707796
51,0.9414739956863045
52,0.9359061498797133
53,0.9374436689695773
54,0.9299782320495592
55,0.9190855080238045
56,0.9251164936597978
57,1.0156341971011578
58,1.0860786078756341
59,1.0945050081235566
60,1.0969728687090998
61,1.1731178005851273
62,1.1482477032127225
63,1.1808758667828012
64,1.155841298407006
65,1.1313374628807773
66,1.1414946507687422
67,1.117294964172445
68,1.0969313147065476
69,1.0792080542209088
70,1.0707236096720627
71,1.1332059529523693
72,1.109181986749779
73,1.1853018811914162
74,1.1705219734807564
75,1.1697788673304537
76,1.2661940795302875
77,1.259093186757623
78,1.2765715234096116
79,1.2536945865709364
80,1.3100270679923056
81,1.2887616225954743
82,1.273223817023082
83,1.2515189843366865
84,1.244551214318307
85,1.2246268655490362
86,1.2187119769832422
87,1.1965124293931313
88,1.2990643297583648
89,1.2699134764095201
90,1.259580220729037
91,1.3746641867751395
92,1.4240261833746635
93,1.4181068295615966
94,1.4087287147762937
95,1.4076241106129113
96,1.4042507637772244
97,1.3902906341118233
98,1.376882641807521
99,1.3486640989921153
100,1.403556213335972
101,1.3709827472608274
102,1.4228861093753384
103,1.497951780208534
104,1.4896154278556863
105,1.4431394265065889
106,1.3981134763995833
107,1.3771069159941856
108,1.3705025776384145
109,1.3277428972160958
110,1.2965419879695779
111,1.4810215332991161
112,1.456411910270674
113,1.4190405644177866
114,1.419491548611226
115,1.4050837281755189
116,1.3601538847168968
117,1.3820469693100477
118,1.3937148813182425
119,1.4634713559026735
120,1.468031282954095
121,1.5338891078124683
122,1.5959544156018732
123,1.6889868715415817
124,1.6286298445047787
125,1.5566711489014293
126,1.6230249200490008
127,1.5662177668911472
128,1.5611412203684853
129,1.579316263423952
130,1.5284015280192866
131,1.5272887239188302
132,1.4906747403048743
133,1.585025446945285
134,1.516977706435378
135,1.462444355746788
136,1.5359410700598177
137,1.5251637867494
138,1.490967265835891
139,1.4509423063030318
140,1.4468105267399949
141,1.4586492480313729
142,1.4497467030352544
143,1.5169129714938554
144,1.5300371994772333
145,1.5124371808754593
146,1.5542044779078024
147,1.5053816058847793
148,1.4598938001403423
149,1.435969691370985
150,1.4477103891257836
151,1.3953053931690726
152,1.4029014304938174
153,1.3909570748882278
154,1.419694884312255
155,1.4318269085804876
156,1.3916008225291994
157,1.3939145524966647
158,1.425095864938395
159,1.3833312231472978
160,1.3789519423455432
161,1.3397009911855544
162,1.339822327696039
163,1.3548545863488064
164,1.341941221646521
165,1.3819799676609787
166,1.4771843744748194
167,1.448169280493756
168,1.445481893922974
169,1.4229102385874277
170,1.3976630420407505
171,1.4466476583472367
172,1.4412586623991297
173,1.4439639145082852
174,1.4785184153422888
175,1.4440230575119803
176,1.450005922620295
177,1.4318388854006403
178,1.4384044709734258
179,1.4108579923856512
180,1.3836165647846688
181,1.4164438379071331
182,1.4227289017719473
183,1.475357705179785
184,1.4755547367449595
185,1.4544598790566365
186,1.4272198217735514
