trade,equity
0,0.8331244934799819
1,0.8825433077263423
2,0.9404686612114289
3,1.0811990248982843
4,1.1720312560016586
5,1.0572901712847582
6,1.100285007591875
7,1.1536450759293888
8,1.0805811777464602
9,1.1925661254421682
10,1.3229298963795635
11,1.2475735200839548
12,1.3994409865287176
13,1.573300860929105
14,1.5792981700014461
15,1.549389125595568
16,1.5450973400197696
17,1.6339943649255555
18,1.7831955704079407
19,1.697384626154194
20,1.5795268261774285
21,1.4820968664011942
22,1.4307379060394303
23,1.316587717153619
24,1.314958353638912
25,1.2148896030206326
26,1.280996752352777
27,1.25811751483719
28,1.2005517550602631
29,1.2487236670236945
30,1.3758529547394354
31,1.3066859664722046
32,1.378832137830111
33,1.4607008914834532
34,1.3996398967098067
35,1.3392446894567283
36,1.406053137160624
37,1.3277439775423958
38,1.24996998937177
39,1.1833702653612155
40,1.2539854110212365
41,1.1699216773979053
42,1.0975210901396164
43,1.0899542467708643
44,1.1773280778691926
45,1.1224693982924354
46,1.0711043241432094
47,1.1784965054615602
48,1.1701410482087546
49,1.2537575238483298
50,1.4133785700336328
51,1.330569110641515
52,1.2932798978102127
53,1.2240533241774587
54,1.160588630029844
55,1.1290490157353485
56,1.0704161879467076
57,1.1013562495421123
58,1.024973897607731
59,0.9412589565161382
60,0.9999232974046895
61,0.9365899316483903
62,0.9427796055739984
63,0.8955640758854803
64,0.9826083768523681
65,1.0174419693086296
66,1.1012753691277777
67,1.1374952435253176
68,1.0918751008030712
69,1.0449222625445338
70,1.0792610341200242
71,1.037743083699763
72,0.9966854823484469
73,1.0697922555446877
74,1.027439074880036
75,1.1066025582607217
76,1.1383629404910054
77,1.0873709975921302
78,1.191717356349848
79,1.3899401272037049
80,1.349128206097543
81,1.4201963164778277
82,1.4286126027047275
83,1.5787078069988882
84,1.4714425636667654
85,1.5753245051415614
86,1.4867965714897677
87,1.405224085908706
88,1.5570558715639962
89,1.7660142464059283
90,1.968981017949583
91,1.6801151343983138
92,1.485887479696013
93,1.5892188068749937
94,1.477357665112615
95,1.6597602757055698
96,1.5546488802024379
97,1.4520244080642128
98,1.6329748031840337
99,1.849091898172384
100,1.8628840312803372
101,1.7213658527493731
102,1.5775975281429295
103,1.6308037219915752
104,1.5261657909366226
105,1.544305506753404
106,1.698999769405367
107,1.732073649668461
108,1.6417903985079683
109,1.671492611133253
110,1.8135360215862542
111,1.69331450969004
112,1.8340285889248427
113,2.060721694124918
114,2.005794564900339
115,2.2493683322399125
116,2.164722901927742
117,2.1740491367618917
118,2.122818320269979
119,2.206210297172248
120,2.3380580605601318
121,2.2495253341137373
122,2.245675418251398
123,2.173332571914804
124,2.3073574385311146
125,2.4790595407494016
126,2.3665179581694598
127,2.2580101821283685
128,2.325481335071559
129,2.2177581636352763
130,2.0890827237708685
131,2.157066547000026
132,2.1665745926016284
133,2.2919506153341125
134,2.160270038934281
135,2.07053122563759
136,1.9887525860243818
137,2.0504743701753303
138,1.9819305415062811
139,1.895742715755012
140,1.8934991350213346
141,1.9382489659199147
142,2.012779785808477
143,2.0955429748506083
144,2.0414991235256026
145,2.1546868727619124
146,2.146798809652724
147,2.1533830553941433
148,2.053665735837962
149,1.9435652073187735
150,2.006034995970288
151,1.9154264505844163
152,1.9075644950417867
153,1.834162714231942
154,1.9374025954019614
155,2.031510671279562
156,1.9911771328348815
157,2.059582301665885
158,2.1379093370865556
159,2.1822495979263343
160,2.091197303587885
161,1.9837090329232803
162,2.084755811949773
163,1.9966843639296437
164,1.9034353554184311
165,1.8108342483071234
166,1.807097874168832
167,1.761907654991721
168,1.7641057434122318
169,1.8725996928122095
170,1.9883969026743364
171,1.947368202465144
172,1.9402093187823297
173,1.879674788036321
174,1.9157997279975905
175,1.8931167517702436
176,1.975730812342698
177,1.9185390165205352
178,1.9057903253114183
179,1.9356613719821565
180,1.889690148464226
181,1.8966093070623706
182,1.8721958037695337
