date,equity
2016-06-25,1.0113649383586836
2016-06-26,0.9937515211387717
2016-06-27,1.007922767090571
2016-06-28,1.0222989817888941
2016-06-29,1.0215905704637678
2016-06-30,1.0428313092994939
2016-07-01,1.0303502009249392
2016-07-02,1.0425493227509914
2016-07-03,0.9520373351034332
2016-07-04,0.9617392464310925
2016-07-05,0.9560005430420206
2016-07-06,0.9528003597379543
2016-07-07,0.925973812165408
2016-07-08,0.9253371129797566
2016-07-09,0.9186986439857906
2016-07-10,0.9151901559683386
2016-07-11,0.9173494408387985
2016-07-12,0.913889016298393
2016-07-13,0.9046461981940027
2016-07-14,0.9043865793782017
2016-07-15,0.9043865793782017
2016-07-16,0.9043865793782017
2016-07-17,0.9043865793782017
2016-07-18,0.9043865793782017
2016-07-19,0.9043865793782017
2016-07-20,0.9043865793782017
2016-07-21,0.9043865793782017
2016-07-22,0.9043865793782017
2016-07-23,0.9043865793782017
2016-07-24,0.9043865793782017
2016-07-25,0.9043865793782017
2016-07-26,0.9043865793782017
2016-07-27,0.9043865793782017
2016-07-28,0.9043865793782017
2016-07-29,0.9043865793782017
2016-07-30,0.9043865793782017
2016-07-31,0.9043865793782017
2016-08-01,0.9043865793782017
2016-08-02,0.9043865793782017
2016-08-03,0.9043865793782017
2016-08-04,0.9043865793782017
2016-08-05,0.9043865793782017
2016-08-06,0.9043865793782017
2016-08-07,0.9043865793782017
2016-08-08,0.8439670224800122
2016-08-09,0.8436855845915681
2016-08-10,0.8436855845915681
2016-08-11,0.8436855845915681
2016-08-12,0.8436855845915681
2016-08-13,0.8436855845915681
2016-08-14,0.8436855845915681
2016-08-15,0.8436855845915681
2016-08-16,0.8436855845915681
2016-08-17,0.8436855845915681
2016-08-18,0.8436855845915681
2016-08-19,0.8436855845915681
2016-08-20,0.8436855845915681
2016-08-21,0.8436855845915681
2016-08-22,0.8436855845915681
2016-08-23,0.8436855845915681
2016-08-24,0.8436855845915681
2016-08-25,0.8436855845915681
2016-08-26,0.8436855845915681
2016-08-27,0.8436855845915681
2016-08-28,0.8436855845915681
2016-08-29,0.8436855845915681
2016-08-30,0.8436855845915681
2016-08-31,0.8436855845915681
2016-09-01,0.8436855845915681
2016-09-02,0.8436855845915681
2016-09-03,0.8435481351414302
2016-09-04,0.8432806956643827
2016-09-05,0.8432806956643827
2016-09-06,0.8432806956643827
2016-09-07,0.8432806956643827
2016-09-08,0.8432806956643827
2016-09-09,0.8432806956643827
2016-09-10,0.8432806956643827
2016-09-11,0.8432806956643827
2016-09-12,0.8432806956643827
2016-09-13,0.8432806956643827
2016-09-14,0.8432806956643827
2016-09-15,0.8432806956643827
2016-09-16,0.8432806956643827
2016-09-17,0.759354471600534
2016-09-18,0.7584485229846079
2016-09-19,0.7379367826103618
2016-09-20,0.7374962770790766
2016-09-21,0.7374962770790766
2016-09-22,0.726576362853535
2016-09-23,0.7261458094410413
2016-09-24,0.7261458094410413
2016-09-25,0.7261458094410413
2016-09-26,0.7261458094410413
2016-09-27,0.7261458094410413
2016-09-28,0.7261458094410413
2016-09-29,0.7261458094410413
2016-09-30,0.7261458094410413
2016-10-01,0.7126582068869591
2016-10-02,0.7027985078981434
2016-10-03,0.7276652862274453
2016-10-04,0.7056550505696879
2016-10-05,0.7189726040948846
2016-10-06,0.7185594822150748
2016-10-07,0.7185594822150748
2016-10-08,0.7185594822150748
2016-10-09,0.7185594822150748
