date,oi,oi_value,ls_global,ls_top,taker_ls
2021-01-01 00:00:00,34973.4820,1013296964.9674,1.592250,1.201863,1.180279
2021-01-01 01:00:00,35949.5900,1057237390.7472,1.587820,1.207784,1.135969
2021-01-01 02:00:00,36103.5400,1055343299.8108,1.607171,1.219075,1.000187
2021-01-01 03:00:00,36145.1280,1060341185.6645,1.625559,1.221097,1.249814
2021-01-01 04:00:00,36179.7220,1057663961.6074,1.638142,1.215123,0.990628
2021-01-01 05:00:00,36505.5190,1065268280.0494,1.650907,1.213546,0.949918
2021-01-01 06:00:00,36699.3510,1068874166.2822,1.642738,1.210591,1.097492
2021-01-01 07:00:00,36766.3290,1069623691.1059,1.643993,1.208367,1.040752
2021-01-01 08:00:00,36885.2180,1071712918.8163,1.620089,1.204777,0.829696
2021-01-01 09:00:00,36833.9080,1076539104.0298,1.577989,1.206170,1.096347
2021-01-01 10:00:00,37558.3520,1099821221.6160,1.549252,1.206351,1.189310
2021-01-01 11:00:00,37961.3580,1112009671.3410,1.561160,1.207758,0.965351
2021-01-01 12:00:00,38279.8270,1117710083.4751,1.573534,1.209891,1.310070
2021-01-01 13:00:00,38714.1430,1141070716.4592,1.552841,1.205425,1.108525
2021-01-01 14:00:00,38657.4100,1133899536.6941,1.542339,1.205832,0.893801
2021-01-01 15:00:00,37796.2280,1104912629.5775,1.672356,1.203199,1.205612
2021-01-01 16:00:00,37779.6760,1108672250.3895,1.649766,1.196914,1.268668
2021-01-01 17:00:00,37629.9590,1096441425.1641,1.679717,1.199109,0.731043
2021-01-01 18:00:00,36792.4190,1068313262.7900,1.639074,1.197097,0.824039
2021-01-01 19:00:00,36780.9430,1069526927.0275,1.622561,1.193366,1.126414
2021-01-01 20:00:00,36272.9930,1061243291.5607,1.608610,1.188674,1.091690
2021-01-01 21:00:00,36269.5650,1059433993.6500,1.610015,1.186792,1.131605
2021-01-01 22:00:00,36078.9680,1057207928.5065,1.583710,1.187488,1.015233
2021-01-01 23:00:00,36157.8090,1059723551.9366,1.574279,1.185750,0.995857
2021-01-02 00:00:00,36009.2610,1050966651.9958,1.542429,1.168898,1.056706
2021-01-02 01:00:00,35527.6330,1043269298.3213,1.493441,1.177575,0.957496
2021-01-02 02:00:00,35780.8470,1051001588.6969,1.419956,1.169057,1.041434
2021-01-02 03:00:00,35532.7530,1043023149.9032,1.422319,1.175351,1.101693
2021-01-02 04:00:00,35483.6170,1041926026.4689,1.415116,1.178173,1.159056
2021-01-02 05:00:00,36770.6700,1085377130.2335,1.311863,1.178170,1.365316
2021-01-02 06:00:00,37866.0150,1126761816.8214,1.295290,1.180456,1.336944
2021-01-02 07:00:00,38049.3670,1134369626.8320,1.255438,1.188478,1.186631
2021-01-02 08:00:00,38608.5160,1152471279.6186,1.196554,1.194254,1.022443
2021-01-02 09:00:00,38916.4990,1160464950.2530,1.183222,1.190436,0.954227
2021-01-02 10:00:00,38945.8660,1158220731.1114,1.209854,1.197715,0.938176
2021-01-02 11:00:00,38819.5240,1155094734.5772,1.238047,1.201557,1.072389
2021-01-02 12:00:00,39386.6040,1210445718.0074,1.196258,1.227323,1.207182
2021-01-02 13:00:00,39389.9890,1231134500.0949,1.288362,1.238452,1.049408
2021-01-02 14:00:00,40137.0790,1253443822.1279,1.260434,1.245174,0.974971
2021-01-02 15:00:00,40284.0990,1278380028.9169,1.330527,1.229318,1.162258
2021-01-02 16:00:00,37496.6710,1216192899.9170,1.410334,1.236629,1.072383
2021-01-02 17:00:00,37279.7160,1227473862.5229,1.454807,1.252587,1.066209
2021-01-02 18:00:00,37432.0310,1241872026.0307,1.463241,1.252160,1.039924
2021-01-02 19:00:00,37014.9090,1231378865.4914,1.495969,1.266738,1.008053
2021-01-02 20:00:00,37157.6110,1176363389.6775,1.289764,1.260400,0.812098
2021-01-02 21:00:00,35746.8640,1137643946.8000,1.525908,1.241845,1.062320
2021-01-02 22:00:00,35096.0430,1130348713.9207,1.574926,1.216087,1.010986
2021-01-02 23:00:00,34853.3230,1119706916.5620,1.578061,1.201787,1.067546
2021-01-03 00:00:00,35001.5900,1136765386.9582,1.603915,1.181294,1.084746
2021-01-03 01:00:00,34993.0870,1146601318.7770,1.617472,1.173175,1.097024
2021-01-03 02:00:00,35096.4720,1151971851.4207,1.589159,1.172370,1.080288
2021-01-03 03:00:00,34525.8180,1128648990.4200,1.532056,1.177641,0.944864
2021-01-03 04:00:00,34794.6000,1149139457.4388,1.520055,1.179655,1.168574
2021-01-03 05:00:00,35197.5820,1194455287.4290,1.639533,1.211306,1.086501
2021-01-03 06:00:00,35854.2550,1216732429.0951,1.685717,1.226118,1.041208
2021-01-03 07:00:00,34351.2260,1182243600.8910,1.812273,1.211920,1.061628
2021-01-03 08:00:00,33889.1890,1169810409.4424,1.755331,1.206856,0.963280
2021-01-03 09:00:00,34247.3740,1169408864.8564,1.763997,1.199333,0.887337
2021-01-03 10:00:00,33464.4540,1137871315.1645,1.781121,1.199726,0.963806
2021-01-03 11:00:00,33445.7920,1149516889.6580,1.888406,1.205690,1.152716
2021-01-03 12:00:00,33831.1760,1152560503.9680,1.889063,1.214111,0.941041
2021-01-03 13:00:00,34113.8860,1159756819.0653,1.955989,1.199980,1.064586
2021-01-03 14:00:00,34329.1040,1152660048.0530,1.945937,1.199996,0.897800
2021-01-03 15:00:00,34775.1620,1168373806.3663,1.926347,1.204401,0.983662
2021-01-03 16:00:00,34614.2240,1143486918.1761,1.903806,1.188841,0.839773
2021-01-03 17:00:00,34789.3400,1155273084.6024,1.864413,1.203745,1.030218
2021-01-03 18:00:00,35251.8620,1158066590.2608,1.826839,1.205241,0.991980
2021-01-03 19:00:00,35955.2070,1177760366.8817,1.821462,1.189710,1.025527
2021-01-03 20:00:00,35112.0240,1181015750.0556,1.959821,1.192021,1.256481
2021-01-03 21:00:00,35002.4860,1177483979.0649,1.992533,1.199003,0.984861
2021-01-03 22:00:00,34445.4270,1144384364.0354,1.971939,1.199677,0.861200
2021-01-03 23:00:00,33950.2880,1116764847.5066,2.006606,1.202524,1.078747
2021-01-04 00:00:00,34029.0130,1118166824.5499,1.988647,1.222891,1.023611
2021-01-04 01:00:00,33874.8290,1126959667.3621,1.999328,1.214337,1.055941
2021-01-04 02:00:00,33986.0190,1141303025.2805,1.994699,1.208124,0.981243
2021-01-04 03:00:00,34224.4030,1140589778.2810,2.024409,1.218172,0.883652
2021-01-04 04:00:00,34325.4940,1147113564.7277,2.058437,1.226232,1.143623
2021-01-04 05:00:00,34043.2880,1126138607.1527,2.031320,1.229755,0.905213
2021-01-04 06:00:00,33739.7350,1116123254.8993,2.049479,1.232050,0.938912
2021-01-04 07:00:00,32991.9740,1059407216.7659,1.941858,1.244223,0.950955
2021-01-04 08:00:00,31471.7400,1010082033.4086,1.931470,1.253833,0.936614
2021-01-04 09:00:00,33335.4320,1035232174.1143,1.903927,1.240297,0.801774
2021-01-04 10:00:00,29977.2350,908179670.7103,2.107383,1.248438,0.967484
2021-01-04 11:00:00,29776.9410,916782403.4609,2.082941,1.208437,1.033844
2021-01-04 12:00:00,30109.7480,936036211.0540,2.132498,1.169909,1.087099
2021-01-04 13:00:00,29659.7940,923272905.6734,1.838716,1.171493,0.940238
2021-01-04 14:00:00,30372.1220,971243744.8905,2.061487,1.145662,1.132729
2021-01-04 15:00:00,29752.8020,942795065.9566,1.913333,1.134681,0.957280
2021-01-04 16:00:00,29170.1090,913478881.9982,1.879432,1.163158,1.021132
2021-01-04 17:00:00,29336.4890,907737134.8211,1.764339,1.187644,0.963460
2021-01-04 18:00:00,29390.7850,916398957.8531,1.822167,1.205742,1.082585
2021-01-04 19:00:00,28895.3790,915408496.2579,1.894983,1.205693,1.073409
2021-01-04 20:00:00,29199.8760,918449687.7176,1.870974,1.201598,0.991983
2021-01-04 21:00:00,29610.8000,917792752.7720,1.850724,1.210206,1.047134
2021-01-04 22:00:00,29452.9970,924373769.4759,1.888855,1.210498,1.153954
2021-01-04 23:00:00,30435.6850,973231246.7552,1.905333,1.215396,1.010666
2021-01-05 00:00:00,30053.2690,978684539.2878,2.080720,1.240142,1.154845
2021-01-05 01:00:00,29905.9310,975656476.0116,1.979266,1.255711,1.028839
2021-01-05 02:00:00,29921.2230,971588400.0329,1.950747,1.253918,0.871382
2021-01-05 03:00:00,29410.2170,925643033.0372,1.947174,1.258673,0.970470
2021-01-05 04:00:00,27693.2150,865756641.5481,1.955187,1.235997,1.095618
2021-01-05 05:00:00,27439.7220,832317156.0976,1.900545,1.211039,0.955464
2021-01-05 06:00:00,27550.0010,857725243.6037,1.988307,1.194922,1.014605
2021-01-05 07:00:00,27864.5390,861130313.1299,1.906504,1.192692,0.847997
2021-01-05 08:00:00,27602.1330,860287548.1282,1.989786,1.201249,1.157478
2021-01-05 09:00:00,27622.9680,873872926.5680,2.030359,1.205558,1.151223
2021-01-05 10:00:00,27906.6990,874829246.6636,1.981172,1.207157,0.947457
2021-01-05 11:00:00,27795.1260,879976178.2306,1.962761,1.211595,1.047039
2021-01-05 12:00:00,28410.6680,902053198.4407,1.954638,1.215904,1.058500
2021-01-05 13:00:00,28260.7900,894721739.5187,1.912557,1.212050,1.007178
2021-01-05 14:00:00,28641.2850,919879797.9951,1.855691,1.220748,0.983403
2021-01-05 15:00:00,29176.5150,936145406.1537,1.850897,1.235873,0.884447
2021-01-05 16:00:00,29198.2800,946966500.4956,1.956654,1.247307,1.061634
2021-01-05 17:00:00,29277.6230,953356112.2523,1.968612,1.242041,1.111204
2021-01-05 18:00:00,30212.4000,1007100443.7240,2.132879,1.238668,1.140271
2021-01-05 19:00:00,30147.2580,1022026125.7412,2.180870,1.232522,1.088010
2021-01-05 20:00:00,29556.9740,1000710468.7180,2.066430,1.233534,0.948634
2021-01-05 21:00:00,29601.9040,997584460.8190,1.976193,1.231934,1.007772
2021-01-05 22:00:00,30123.6770,1031763952.2696,1.928062,1.262200,1.135776
2021-01-05 23:00:00,30162.0860,1026594346.1291,1.921589,1.264479,0.898885
2021-01-06 00:00:00,29713.3710,1010519881.2134,1.748907,1.261209,0.946633
2021-01-06 01:00:00,29239.4040,990831005.0434,1.703768,1.262612,0.922647
2021-01-06 02:00:00,29469.7150,998864202.0390,1.718490,1.255883,0.983079
2021-01-06 03:00:00,29197.5670,993320154.2085,1.668712,1.241621,1.068851
2021-01-06 04:00:00,30192.6010,1070918086.7977,2.114301,1.247477,1.141155
2021-01-06 05:00:00,30070.0860,1051211416.1491,2.041409,1.256411,0.855508
2021-01-06 06:00:00,30329.4990,1066387611.1999,2.087714,1.252054,1.193317
2021-01-06 07:00:00,30364.0210,1054238809.1200,2.138535,1.242665,1.013295
2021-01-06 08:00:00,30239.4970,1044075381.5704,2.135639,1.238944,0.943239
2021-01-06 09:00:00,29858.8670,1017538376.3397,2.144201,1.226614,1.002792
2021-01-06 10:00:00,29315.8730,1011688725.1189,2.235476,1.228272,1.287896
2021-01-06 11:00:00,29591.8570,1036237960.2408,2.253141,1.240630,1.021673
2021-01-06 12:00:00,29098.6320,1015723832.2637,2.239641,1.249624,0.964951
2021-01-06 13:00:00,29038.0660,1004997526.1106,2.240969,1.246447,1.075331
2021-01-06 14:00:00,29101.7730,998689036.2538,2.304928,1.237427,1.195050
2021-01-06 15:00:00,28573.3890,988034752.9821,2.287016,1.233569,1.051917
2021-01-06 16:00:00,28234.0350,974395741.2515,2.343456,1.209003,0.988145
2021-01-06 17:00:00,27990.2310,977645952.4789,2.216536,1.209945,1.067077
2021-01-06 18:00:00,27934.5190,981834631.9481,2.252845,1.193014,1.236923
2021-01-06 19:00:00,27270.5590,962226256.5478,2.204121,1.194156,1.380353
2021-01-06 20:00:00,28346.1120,1021453325.5452,2.089730,1.165278,0.988804
2021-01-06 21:00:00,28227.5350,1015489241.2046,2.025962,1.188483,0.930671
2021-01-06 22:00:00,27710.3990,1002621598.3887,1.969940,1.186372,1.031950
2021-01-06 23:00:00,28133.6490,1034528565.8348,1.921717,1.188946,1.111694
2021-01-07 00:00:00,28396.5160,1051254924.3690,1.940572,1.200898,0.980135
2021-01-07 01:00:00,28385.0950,1048349630.6242,1.869323,1.217903,0.998054
2021-01-07 02:00:00,28244.1410,1045302666.1051,1.902199,1.222777,0.947944
2021-01-07 03:00:00,28704.2570,1078294799.1846,1.867008,1.229597,1.156480
2021-01-07 04:00:00,28871.1070,1085856920.5662,1.900428,1.232098,1.059424
2021-01-07 05:00:00,28950.6780,1085137418.9858,1.890404,1.234431,0.968504
2021-01-07 06:00:00,28857.4860,1072891029.1197,2.015325,1.212379,1.086344
2021-01-07 07:00:00,28357.0610,1047637528.0302,1.973332,1.200389,0.973022
2021-01-07 08:00:00,28922.7740,1078234108.9626,1.964409,1.181571,1.041591
2021-01-07 09:00:00,28812.5340,1080024871.3497,2.007166,1.182806,1.084108
2021-01-07 10:00:00,28772.2370,1065363717.7951,2.044359,1.184399,0.985776
2021-01-07 11:00:00,29015.2470,1090351490.4568,1.933855,1.192619,1.138629
2021-01-07 12:00:00,29211.6940,1111709438.5580,2.069770,1.185367,1.069518
2021-01-07 13:00:00,28980.8950,1107650096.7090,2.088866,1.179662,0.972606
2021-01-07 14:00:00,28878.7570,1107480887.5258,2.099016,1.161582,1.056950
2021-01-07 15:00:00,28857.0650,1123825726.8579,2.079762,1.171515,1.149955
2021-01-07 16:00:00,28261.7870,1107186892.6097,2.135480,1.162159,1.064772
2021-01-07 17:00:00,28474.1810,1129917291.0528,2.099471,1.165974,1.133731
2021-01-07 18:00:00,29425.1060,1130544351.6345,2.119346,1.190090,1.004430
2021-01-07 19:00:00,29887.4490,1171588000.8000,2.179752,1.194135,1.036351
2021-01-07 20:00:00,29767.9640,1162150840.3085,2.137611,1.189476,1.034185
2021-01-07 21:00:00,30091.9650,1199525848.2146,2.166683,1.190988,1.102134
2021-01-07 22:00:00,29931.5080,1187261101.1224,2.128168,1.193357,0.942592
2021-01-07 23:00:00,30082.8580,1190553773.2936,2.138742,1.189245,0.984956
2021-01-08 00:00:00,29968.6650,1173869986.2500,2.102441,1.195843,0.970374
2021-01-08 01:00:00,29463.6550,1138614796.0019,2.194199,1.202085,0.976709
2021-01-08 02:00:00,28872.1410,1081110772.2398,2.161847,1.179297,0.844063
2021-01-08 03:00:00,29443.7390,1129727873.8268,2.092645,1.444804,0.978397
2021-01-08 04:00:00,29478.2670,1144958588.5456,2.072744,1.431211,0.979801
2021-01-08 05:00:00,29366.8300,1116254093.6715,2.007002,1.464030,0.740567
2021-01-08 06:00:00,29560.2640,1139547585.9947,2.007683,1.462150,1.099092
2021-01-08 07:00:00,29726.3310,1156914319.9760,2.155890,1.477013,1.122173
2021-01-08 08:00:00,29728.5620,1149959640.7128,2.200423,1.487106,1.011422
2021-01-08 09:00:00,29236.4900,1148162571.2244,2.246218,1.510335,1.250965
2021-01-08 10:00:00,29436.5800,1196565775.7041,2.211507,1.525331,1.114079
2021-01-08 11:00:00,29224.3800,1200153025.3206,2.151489,1.498262,1.013436
2021-01-08 12:00:00,29152.3340,1201618354.0644,2.091168,1.503254,0.954754
2021-01-08 13:00:00,28909.4570,1193151109.3040,2.079278,1.508523,1.053562
2021-01-08 14:00:00,29192.5990,1207828088.3914,2.081284,1.503567,0.981695
2021-01-08 15:00:00,28543.2640,1161234730.6985,2.325628,1.465301,1.023874
2021-01-08 16:00:00,28404.1860,1179844272.7703,2.253030,1.474611,1.050261
2021-01-08 17:00:00,28390.7870,1168382389.8469,2.154931,1.498382,0.927760
2021-01-08 18:00:00,28477.5670,1149028535.9778,2.307520,1.468343,0.910055
2021-01-08 19:00:00,28871.6590,1171454843.8620,2.387654,1.469079,1.067294
2021-01-08 20:00:00,26935.7840,1067555624.1542,2.455632,1.459632,0.979324
2021-01-08 21:00:00,26872.3470,1067010877.0076,2.440468,1.471575,1.036931
2021-01-08 22:00:00,27008.1510,1099201226.4894,2.503302,1.469985,1.105213
2021-01-08 23:00:00,27038.6470,1101461648.1784,2.510841,1.471455,1.027590
2021-01-09 00:00:00,26764.0590,1075232422.0608,2.440025,1.344615,0.790895
2021-01-09 01:00:00,27590.1370,1106717923.3550,2.464353,1.351667,1.069193
2021-01-09 02:00:00,27199.0020,1086487996.1806,2.611153,1.344360,1.088872
2021-01-09 03:00:00,27344.2430,1098308590.8956,2.613293,1.348152,1.011577
2021-01-09 04:00:00,27938.6570,1125604626.4739,2.580181,1.346819,1.093949
2021-01-09 05:00:00,27930.2000,1102259686.3466,2.673323,1.318779,0.975884
2021-01-09 06:00:00,28536.1590,1120736491.5426,2.670742,1.322583,1.049052
2021-01-09 07:00:00,29019.9460,1146786313.9677,2.662876,1.325639,1.028759
2021-01-09 08:00:00,29166.7710,1173726281.9049,2.620057,1.328970,1.198788
2021-01-09 09:00:00,29741.1500,1199519466.9770,2.601749,1.345980,0.993458
2021-01-09 10:00:00,29835.5780,1206017977.5028,2.685042,1.355711,1.057373
2021-01-09 11:00:00,30445.0240,1234386191.2742,2.815252,1.359926,1.055658
2021-01-09 12:00:00,31224.4630,1274787191.4150,2.692587,1.353323,0.956954
2021-01-09 13:00:00,31686.1780,1302569625.7329,2.649292,1.367219,1.024163
2021-01-09 14:00:00,31755.0090,1301374887.4355,2.562356,1.386855,1.101401
2021-01-09 15:00:00,31430.4490,1275116657.7920,2.559589,1.372501,0.960913
2021-01-09 16:00:00,31445.8920,1259454951.9394,2.626433,1.389816,0.802072
2021-01-09 17:00:00,30993.6420,1254507641.7482,2.707098,1.394572,1.184184
2021-01-09 18:00:00,31132.5810,1268039692.5003,2.740375,1.390005,1.206794
2021-01-09 19:00:00,31057.9130,1265328880.6374,2.722194,1.400108,0.947606
2021-01-09 20:00:00,31079.3950,1260735763.7470,2.805495,1.397006,0.945315
2021-01-09 21:00:00,31198.2520,1271824252.2237,2.770029,1.409651,1.011405
2021-01-09 22:00:00,31217.9960,1258912827.8740,2.880380,1.402912,1.130768
2021-01-09 23:00:00,30824.9000,1238537249.0682,2.863820,1.382682,1.224074
2021-01-10 00:00:00,30416.8700,1238193379.1635,2.820884,1.571993,1.279832
2021-01-10 01:00:00,31379.9280,1291544804.4017,2.638167,1.565809,1.196986
2021-01-10 02:00:00,31201.4490,1281697896.6559,2.663645,1.594181,0.883995
2021-01-10 03:00:00,31119.1250,1261141559.6436,2.887469,1.581028,1.031245
2021-01-10 04:00:00,30260.7850,1224156118.9512,3.004359,1.568017,1.174734
2021-01-10 05:00:00,30502.4790,1234935624.3882,3.081118,1.547810,1.356942
2021-01-10 06:00:00,30273.0590,1242057595.7203,2.851257,1.565184,1.240510
2021-01-10 07:00:00,29896.6930,1225312073.6871,2.744543,1.581234,1.108353
2021-01-10 08:00:00,30042.8110,1227941616.5717,2.759830,1.601131,1.032466
2021-01-10 09:00:00,30165.9610,1234550966.6363,2.700100,1.607011,1.043183
2021-01-10 10:00:00,30820.5260,1250710803.2299,2.850373,1.554145,0.979220
2021-01-10 11:00:00,30966.8380,1220898260.3794,2.666149,1.496099,0.853004
2021-01-10 12:00:00,30939.8210,1225009212.9009,2.610069,1.460899,0.999822
2021-01-10 13:00:00,31424.3050,1249884493.6888,2.667869,1.432772,1.201569
2021-01-10 14:00:00,31196.5040,1228056961.3249,2.523592,1.458562,0.960385
2021-01-10 15:00:00,30923.6640,1230450102.3427,2.458031,1.487994,1.076763
2021-01-10 16:00:00,31033.9600,1223809316.2992,2.545571,1.507472,0.913875
2021-01-10 17:00:00,30880.0430,1189401984.2246,2.417597,1.489950,0.892967
2021-01-10 18:00:00,31443.2470,1192270398.8352,2.216975,1.495274,0.866752
2021-01-10 19:00:00,31415.5230,1186209936.6106,2.284413,1.486659,0.930316
2021-01-10 20:00:00,31102.7960,1167802063.0979,2.374645,1.568749,0.982611
2021-01-10 21:00:00,30736.5490,1163788278.3919,2.549045,1.533737,0.961382
2021-01-10 22:00:00,30551.6960,1179406598.6743,2.646114,1.496936,1.161351
2021-01-10 23:00:00,30599.6680,1175269709.0253,2.604552,1.513127,0.894256
2021-01-11 00:00:00,30307.4840,1129167316.6270,2.506677,1.272145,0.953701
2021-01-11 01:00:00,30127.2950,1122694094.0662,2.499372,1.281126,1.032237
2021-01-11 02:00:00,30245.9930,1107042058.6710,2.455435,1.283941,0.917230
2021-01-11 03:00:00,27521.2180,976140243.9654,2.610715,1.259596,0.892675
2021-01-11 04:00:00,27308.2210,971632453.5854,2.487255,1.243708,1.012142
2021-01-11 05:00:00,27133.2110,942604884.1319,2.469737,1.261970,0.969436
2021-01-11 06:00:00,27775.2120,922504264.2411,2.341135,1.281746,0.951682
2021-01-11 07:00:00,27481.7410,939843543.4515,2.401903,1.283140,1.031999
2021-01-11 08:00:00,26804.1240,954293288.6275,2.429463,1.288537,1.051307
2021-01-11 09:00:00,27618.7370,981129749.4940,2.315590,1.296147,0.961754
2021-01-11 10:00:00,26878.4310,949284986.9157,2.431985,1.272257,1.036078
2021-01-11 11:00:00,26770.3060,924106144.4649,2.251860,1.301665,0.979092
2021-01-11 12:00:00,27042.8930,935477219.6686,2.257025,1.294088,0.976843
2021-01-11 13:00:00,26829.5330,892022410.6867,2.325927,1.286318,0.886278
2021-01-11 14:00:00,26683.5990,888154253.4554,2.121304,1.271562,1.010175
2021-01-11 15:00:00,27809.1230,893610573.1083,2.186774,1.265212,0.958763
2021-01-11 16:00:00,28724.3570,904675551.3084,2.253243,1.265004,1.012328
2021-01-11 17:00:00,25957.6430,842439938.4192,2.218475,1.283247,1.021093
2021-01-11 18:00:00,26531.7150,871892912.5273,2.276293,1.282471,1.054282
2021-01-11 19:00:00,26231.1420,852068808.7002,2.267316,1.287432,0.968828
2021-01-11 20:00:00,26273.2760,864966512.0772,2.242661,1.284575,0.999385
2021-01-11 21:00:00,26774.6150,913520583.7579,2.303336,1.302045,1.066566
2021-01-11 22:00:00,26389.9700,904397681.0855,2.391168,1.324355,1.124262
2021-01-11 23:00:00,26862.8190,956422464.5351,2.488107,1.283430,1.195174
2021-01-12 00:00:00,25994.6910,909381716.5230,2.251500,1.238467,0.997382
2021-01-12 01:00:00,26118.1430,892722953.4240,2.225010,1.255880,0.896950
2021-01-12 02:00:00,25529.0460,880378341.7666,2.265603,1.271073,1.171232
2021-01-12 03:00:00,25494.5320,884182492.8703,2.306801,1.272471,1.111353
2021-01-12 04:00:00,25513.4650,882606174.7091,2.211485,1.286244,1.097924
2021-01-12 05:00:00,25966.5910,928577328.9642,2.311423,1.274303,1.141972
2021-01-12 06:00:00,26125.9820,941679518.5930,2.346071,1.278981,1.071619
2021-01-12 07:00:00,26022.6760,948171502.4865,2.372629,1.292336,1.008454
2021-01-12 08:00:00,26386.1340,944626235.8134,2.326053,1.304027,1.077748
2021-01-12 09:00:00,26214.2390,945177979.9601,2.202052,1.318316,0.979551
2021-01-12 10:00:00,25756.4120,908907978.0673,2.074643,1.304916,0.927439
2021-01-12 11:00:00,25866.0470,916966627.1177,1.973773,1.299484,1.016363
2021-01-12 12:00:00,26090.0300,918855948.9787,1.883232,1.270058,1.161234
2021-01-12 13:00:00,27334.8410,925290108.1666,1.914024,1.254784,0.879166
2021-01-12 14:00:00,28097.4790,938745483.6085,1.955904,1.254492,1.011913
2021-01-12 15:00:00,27101.6750,918788519.0795,2.059921,1.248070,1.066608
2021-01-12 16:00:00,26293.2510,915715984.9741,1.999826,1.261340,1.154417
2021-01-12 17:00:00,25943.2290,911692569.0905,2.066228,1.262956,0.938016
2021-01-12 18:00:00,25907.0300,906782319.8420,1.906578,1.282199,1.054766
2021-01-12 19:00:00,26677.5100,923807223.7619,1.719955,1.268363,0.809328
2021-01-12 20:00:00,24988.3400,852608546.4294,1.786773,1.280658,1.176519
2021-01-12 21:00:00,23994.1890,835153979.3704,1.949236,1.283710,1.261594
2021-01-12 22:00:00,23808.2820,798444782.7133,1.980180,1.288589,0.912650
2021-01-12 23:00:00,23878.6650,810547672.5860,2.059891,1.284002,1.114956
2021-01-13 00:00:00,23891.6840,783722747.4316,1.996767,1.157053,0.908959
2021-01-13 01:00:00,24233.1000,804691830.8610,1.925871,1.165770,1.012648
2021-01-13 02:00:00,24533.3860,812801872.8698,2.030172,1.152239,1.009551
2021-01-13 03:00:00,24195.4980,816815816.9820,1.865724,1.170722,1.040352
2021-01-13 04:00:00,25003.1250,830530405.7073,1.932304,1.181111,0.958059
2021-01-13 05:00:00,24841.2510,822163235.6615,1.947341,1.186531,1.073982
2021-01-13 06:00:00,25084.2210,851308793.9824,1.831007,1.166916,1.308394
2021-01-13 07:00:00,25602.2650,901036129.5266,1.922167,1.169634,1.204045
2021-01-13 08:00:00,25636.1220,888317263.4220,1.931956,1.181126,0.884927
2021-01-13 09:00:00,25429.0110,874455123.3303,2.005285,1.186092,1.069762
2021-01-13 10:00:00,25681.5250,894453087.1775,2.063542,1.186884,1.103275
2021-01-13 11:00:00,25304.5580,868335776.5476,2.186130,1.186465,1.171896
2021-01-13 12:00:00,25672.3960,884393179.1428,2.166404,1.193039,0.959013
2021-01-13 13:00:00,26654.6840,921034746.9817,2.136929,1.182022,1.041375
2021-01-13 14:00:00,27482.8210,950034126.3461,2.067013,1.152145,0.988042
2021-01-13 15:00:00,26708.9000,926292896.5867,2.138512,1.137892,1.118617
2021-01-13 16:00:00,26875.2160,934632055.8141,2.141052,1.149442,1.100036
2021-01-13 17:00:00,27180.9570,950048379.3530,2.002480,1.159057,1.061804
2021-01-13 18:00:00,27793.4700,994284707.5188,2.146098,1.150541,1.214921
2021-01-13 19:00:00,27901.9120,1009896869.9605,2.347705,1.146709,1.116190
2021-01-13 20:00:00,27999.3570,1013297009.8236,2.293657,1.127234,1.117699
2021-01-13 21:00:00,28854.8450,1078672302.7299,2.522959,1.131154,1.020280
2021-01-13 22:00:00,28327.6850,1058032519.3824,2.501790,1.119043,0.990497
2021-01-13 23:00:00,28173.0610,1053463531.6567,2.521419,1.102608,1.223575
2021-01-14 00:00:00,28669.9720,1081792618.9281,2.493291,1.167429,1.091960
2021-01-14 01:00:00,28540.8850,1072606077.5670,2.411135,1.178224,1.091438
2021-01-14 02:00:00,28730.8900,1079387232.5528,2.348931,1.191409,1.047787
2021-01-14 03:00:00,28715.0120,1066191110.8303,2.327000,1.190883,1.090174
2021-01-14 04:00:00,28685.2590,1073332973.4532,2.261197,1.188348,1.138763
2021-01-14 05:00:00,28367.4510,1066032639.1329,2.303263,1.166352,1.216987
2021-01-14 06:00:00,28381.7170,1074451409.8948,2.192282,1.162185,1.210179
2021-01-14 07:00:00,28887.0530,1108266231.8715,2.252551,1.162735,1.019176
2021-01-14 08:00:00,28566.6150,1102526506.2620,2.249537,1.161173,1.137875
2021-01-14 09:00:00,27992.0910,1069770662.6170,2.187269,1.170106,0.943169
2021-01-14 10:00:00,28193.5500,1077460880.2541,2.252239,1.180855,1.065105
2021-01-14 11:00:00,28395.0870,1086322485.3447,2.376187,1.178135,1.197365
2021-01-14 12:00:00,28306.1110,1083351401.8605,2.075814,1.177024,0.862476
2021-01-14 13:00:00,29198.4450,1135239629.3823,2.118121,1.187693,1.102728
2021-01-14 14:00:00,29358.6880,1164385752.9897,2.020537,1.141353,1.173787
2021-01-14 15:00:00,27357.0070,1081063517.4763,1.959002,1.146642,1.089232
2021-01-14 16:00:00,26475.7480,1041106962.4677,1.920693,1.159668,0.978378
2021-01-14 17:00:00,26897.4550,1062704514.6084,1.896995,1.160739,0.945568
2021-01-14 18:00:00,26959.7430,1061433017.5189,1.931911,1.154462,0.942385
2021-01-14 19:00:00,26975.6140,1075888276.4557,2.029986,1.185197,1.207006
2021-01-14 20:00:00,27891.2800,1100715140.6472,2.016928,1.175736,1.053467
2021-01-14 21:00:00,27582.0040,1066679116.5120,1.819581,1.156723,0.895723
2021-01-14 22:00:00,27555.9340,1074373075.0985,1.873084,1.156515,1.015219
