date,funding_sum,funding_mean,funding_n
2021-08-26,0.0003000000,0.0001000000,3
2021-08-27,0.0003000000,0.0001000000,3
2021-08-28,0.0003549900,0.0001183300,3
2021-08-29,0.0003677900,0.0001225967,3
2021-08-30,0.0003000000,0.0001000000,3
2021-08-31,0.0004070700,0.0001356900,3
2021-09-01,0.0003000000,0.0001000000,3
2021-09-02,0.0013444000,0.0004481333,3
2021-09-03,0.0013050400,0.0004350133,3
2021-09-04,0.0022397300,0.0007465767,3
2021-09-05,0.0020945700,0.0006981900,3
2021-09-06,0.0017132000,0.0005710667,3
2021-09-07,0.0013461600,0.0004487200,3
2021-09-08,0.0003000000,0.0001000000,3
2021-09-09,0.0003000000,0.0001000000,3
2021-09-10,0.0003000000,0.0001000000,3
2021-09-11,0.0003000000,0.0001000000,3
2021-09-12,0.0003000000,0.0001000000,3
2021-09-13,0.0003000000,0.0001000000,3
2021-09-14,0.0003000000,0.0001000000,3
2021-09-15,0.0003000000,0.0001000000,3
2021-09-16,0.0003000000,0.0001000000,3
2021-09-17,0.0003000000,0.0001000000,3
2021-09-18,0.0003000000,0.0001000000,3
2021-09-19,0.0003000000,0.0001000000,3
2021-09-20,0.0003000000,0.0001000000,3
2021-09-21,0.0003000000,0.0001000000,3
2021-09-22,0.0003000000,0.0001000000,3
2021-09-23,0.0003000000,0.0001000000,3
2021-09-24,-0.0001029000,-0.0000343000,3
2021-09-25,0.0000074300,0.0000024767,3
2021-09-26,0.0001546100,0.0000515367,3
2021-09-27,0.0003000000,0.0001000000,3
2021-09-28,0.0000347400,0.0000115800,3
2021-09-29,-0.0000061300,-0.0000020433,3
2021-09-30,0.0000704900,0.0000234967,3
2021-10-01,0.0001667100,0.0000555700,3
2021-10-02,0.0003000000,0.0001000000,3
2021-10-03,0.0003000000,0.0001000000,3
2021-10-04,0.0003000000,0.0001000000,3
2021-10-05,0.0003000000,0.0001000000,3
2021-10-06,0.0003432300,0.0001144100,3
2021-10-07,0.0007624000,0.0002541333,3
2021-10-08,0.0005530500,0.0001843500,3
2021-10-09,0.0003000000,0.0001000000,3
2021-10-10,0.0003000000,0.0001000000,3
2021-10-11,0.0005307000,0.0001769000,3
2021-10-12,0.0003000000,0.0001000000,3
2021-10-13,0.0003000000,0.0001000000,3
2021-10-14,0.0007943100,0.0002647700,3
2021-10-15,0.0010355200,0.0003451733,3
2021-10-16,0.0010800500,0.0003600167,3
2021-10-17,0.0012451600,0.0004150533,3
2021-10-18,0.0008187400,0.0002729133,3
2021-10-19,0.0009287100,0.0003095700,3
2021-10-20,0.0012532700,0.0004177567,3
2021-10-21,0.0018255800,0.0006085267,3
2021-10-22,0.0010181400,0.0003393800,3
2021-10-23,0.0006364600,0.0002121533,3
2021-10-24,0.0010465800,0.0003488600,3
2021-10-25,0.0011564800,0.0003854933,3
2021-10-26,0.0011998600,0.0003999533,3
2021-10-27,0.0010290800,0.0003430267,3
2021-10-28,0.0003955600,0.0001318533,3
2021-10-29,0.0010368400,0.0003456133,3
2021-10-30,0.0008395400,0.0002798467,3
2021-10-31,0.0004546100,0.0001515367,3
2021-11-01,0.0006457300,0.0002152433,3
2021-11-02,0.0011798200,0.0003932733,3
2021-11-03,0.0008017800,0.0002672600,3
2021-11-04,0.0010744800,0.0003581600,3
2021-11-05,0.0007012000,0.0002337333,3
2021-11-06,0.0009339100,0.0003113033,3
2021-11-07,0.0007394400,0.0002464800,3
2021-11-08,0.0007271900,0.0002423967,3
2021-11-09,0.0003000000,0.0001000000,3
2021-11-10,0.0006941000,0.0002313667,3
2021-11-11,0.0004297400,0.0001432467,3
2021-11-12,0.0003000000,0.0001000000,3
2021-11-13,0.0003000000,0.0001000000,3
2021-11-14,0.0003000000,0.0001000000,3
2021-11-15,0.0005753300,0.0001917767,3
2021-11-16,0.0003575300,0.0001191767,3
2021-11-17,0.0003000000,0.0001000000,3
2021-11-18,0.0003000000,0.0001000000,3
2021-11-19,0.0003000000,0.0001000000,3
2021-11-20,0.0003000000,0.0001000000,3
2021-11-21,0.0003000000,0.0001000000,3
2021-11-22,0.0003000000,0.0001000000,3
2021-11-23,0.0003000000,0.0001000000,3
2021-11-24,0.0003000000,0.0001000000,3
2021-11-25,0.0005513700,0.0001837900,3
2021-11-26,0.0006324500,0.0002108167,3
2021-11-27,0.0003000000,0.0001000000,3
2021-11-28,0.0003000000,0.0001000000,3
2021-11-29,0.0003000000,0.0001000000,3
2021-11-30,0.0003920200,0.0001306733,3
2021-12-01,0.0003625000,0.0001208333,3
2021-12-02,0.0003000000,0.0001000000,3
2021-12-03,0.0003256200,0.0001085400,3
2021-12-04,0.0002658300,0.0000886100,3
2021-12-05,0.0003000000,0.0001000000,3
2021-12-06,0.0003000000,0.0001000000,3
2021-12-07,0.0002706000,0.0000902000,3
2021-12-08,0.0003000000,0.0001000000,3
2021-12-09,0.0003000000,0.0001000000,3
2021-12-10,0.0001896300,0.0000632100,3
2021-12-11,0.0002871900,0.0000957300,3
2021-12-12,0.0003000000,0.0001000000,3
2021-12-13,0.0000818900,0.0000272967,3
2021-12-14,0.0001473300,0.0000491100,3
2021-12-15,0.0003000000,0.0001000000,3
2021-12-16,0.0002323400,0.0000774467,3
2021-12-17,0.0003000000,0.0001000000,3
2021-12-18,0.0002542200,0.0000847400,3
2021-12-19,0.0002435300,0.0000811767,3
2021-12-20,0.0003000000,0.0001000000,3
2021-12-21,0.0003000000,0.0001000000,3
2021-12-22,0.0003000000,0.0001000000,3
2021-12-23,0.0002338300,0.0000779433,3
2021-12-24,0.0003000000,0.0001000000,3
2021-12-25,0.0003000000,0.0001000000,3
2021-12-26,0.0003000000,0.0001000000,3
2021-12-27,0.0003000000,0.0001000000,3
2021-12-28,0.0001648000,0.0000549333,3
2021-12-29,0.0002492300,0.0000830767,3
2021-12-30,0.0001846800,0.0000615600,3
2021-12-31,0.0001782100,0.0000594033,3
2022-01-01,0.0003000000,0.0001000000,3
2022-01-02,0.0001285300,0.0000428433,3
2022-01-03,0.0001945100,0.0000648367,3
2022-01-04,0.0003000000,0.0001000000,3
2022-01-05,0.0003000000,0.0001000000,3
2022-01-06,0.0001970800,0.0000656933,3
2022-01-07,0.0002193500,0.0000731167,3
2022-01-08,0.0003000000,0.0001000000,3
2022-01-09,0.0000823600,0.0000274533,3
2022-01-10,-0.0001935500,-0.0000645167,3
2022-01-11,0.0001891600,0.0000630533,3
2022-01-12,-0.0001865400,-0.0000621800,3
2022-01-13,0.0000624100,0.0000208033,3
2022-01-14,0.0001870600,0.0000623533,3
2022-01-15,0.0002963200,0.0000987733,3
2022-01-16,0.0002059400,0.0000686467,3
2022-01-17,0.0000098900,0.0000032967,3
2022-01-18,0.0002117500,0.0000705833,3
2022-01-19,0.0001828000,0.0000609333,3
2022-01-20,0.0003000000,0.0001000000,3
2022-01-21,0.0000172700,0.0000057567,3
2022-01-22,0.0002647200,0.0000882400,3
2022-01-23,-0.0000852800,-0.0000284267,3
2022-01-24,0.0000822500,0.0000274167,3
2022-01-25,-0.0000035400,-0.0000011800,3
2022-01-26,-0.0003205800,-0.0001068600,3
2022-01-27,-0.0002017300,-0.0000672433,3
2022-01-28,-0.0001680800,-0.0000560267,3
2022-01-29,0.0000815300,0.0000271767,3
2022-01-30,-0.0000069900,-0.0000023300,3
2022-01-31,-0.0000669900,-0.0000223300,3
2022-02-01,-0.0002107300,-0.0000702433,3
2022-02-02,-0.0000586600,-0.0000195533,3
2022-02-03,-0.0005176500,-0.0001725500,3
2022-02-04,0.0002878600,0.0000959533,3
2022-02-05,0.0002180700,0.0000726900,3
2022-02-06,0.0003000000,0.0001000000,3
2022-02-07,0.0000891600,0.0000297200,3
2022-02-08,0.0001933800,0.0000644600,3
2022-02-09,0.0001695400,0.0000565133,3
2022-02-10,-0.0000412800,-0.0000137600,3
2022-02-11,-0.0000611000,-0.0000203667,3
2022-02-12,0.0003000000,0.0001000000,3
2022-02-13,0.0000502500,0.0000167500,3
2022-02-14,0.0002551300,0.0000850433,3
2022-02-15,0.0000685200,0.0000228400,3
2022-02-16,0.0003000000,0.0001000000,3
2022-02-17,0.0001638200,0.0000546067,3
2022-02-18,-0.0000954400,-0.0000318133,3
2022-02-19,0.0002192200,0.0000730733,3
2022-02-20,0.0000532900,0.0000177633,3
2022-02-21,0.0000001600,0.0000000533,3
2022-02-22,0.0000319700,0.0000106567,3
2022-02-23,0.0000161800,0.0000053933,3
2022-02-24,-0.0001081300,-0.0000360433,3
2022-02-25,0.0003000000,0.0001000000,3
2022-02-26,0.0003000000,0.0001000000,3
2022-02-27,0.0002050700,0.0000683567,3
2022-02-28,-0.0001851100,-0.0000617033,3
2022-03-01,0.0003000000,0.0001000000,3
2022-03-02,0.0003000000,0.0001000000,3
2022-03-03,0.0003000000,0.0001000000,3
2022-03-04,0.0003000000,0.0001000000,3
2022-03-05,0.0000977600,0.0000325867,3
2022-03-06,0.0000429400,0.0000143133,3
2022-03-07,0.0001157800,0.0000385933,3
2022-03-08,0.0000997600,0.0000332533,3
2022-03-09,0.0002622400,0.0000874133,3
2022-03-10,0.0001160900,0.0000386967,3
2022-03-11,0.0000484300,0.0000161433,3
2022-03-12,0.0002128000,0.0000709333,3
2022-03-13,0.0000941800,0.0000313933,3
2022-03-14,0.0000964800,0.0000321600,3
2022-03-15,0.0000482300,0.0000160767,3
2022-03-16,0.0002444700,0.0000814900,3
2022-03-17,0.0003000000,0.0001000000,3
2022-03-18,0.0002062600,0.0000687533,3
2022-03-19,0.0003000000,0.0001000000,3
2022-03-20,0.0003000000,0.0001000000,3
2022-03-21,0.0003000000,0.0001000000,3
2022-03-22,0.0003000000,0.0001000000,3
2022-03-23,0.0001492200,0.0000497400,3
2022-03-24,0.0001818700,0.0000606233,3
2022-03-25,0.0003000000,0.0001000000,3
2022-03-26,0.0002497900,0.0000832633,3
2022-03-27,0.0000659500,0.0000219833,3
2022-03-28,0.0003000000,0.0001000000,3
2022-03-29,0.0002826900,0.0000942300,3
2022-03-30,0.0003000000,0.0001000000,3
2022-03-31,0.0003000000,0.0001000000,3
2022-04-01,0.0003000000,0.0001000000,3
2022-04-02,0.0003000000,0.0001000000,3
2022-04-03,0.0003000000,0.0001000000,3
2022-04-04,0.0002289600,0.0000763200,3
2022-04-05,0.0002797400,0.0000932467,3
2022-04-06,0.0000102700,0.0000034233,3
2022-04-07,0.0000349400,0.0000116467,3
2022-04-08,-0.0000317700,-0.0000105900,3
2022-04-09,0.0003000000,0.0001000000,3
2022-04-10,0.0002598000,0.0000866000,3
2022-04-11,0.0002467600,0.0000822533,3
2022-04-12,-0.0002340600,-0.0000780200,3
2022-04-13,-0.0001591600,-0.0000530533,3
2022-04-14,0.0000034200,0.0000011400,3
2022-04-15,-0.0001623200,-0.0000541067,3
2022-04-16,-0.0001853700,-0.0000617900,3
2022-04-17,-0.0000104100,-0.0000034700,3
2022-04-18,-0.0002283600,-0.0000761200,3
2022-04-19,0.0001470500,0.0000490167,3
2022-04-20,0.0001649000,0.0000549667,3
2022-04-21,-0.0002352400,-0.0000784133,3
2022-04-22,-0.0003172100,-0.0001057367,3
2022-04-23,-0.0001491100,-0.0000497033,3
2022-04-24,-0.0001440200,-0.0000480067,3
2022-04-25,-0.0003326300,-0.0001108767,3
2022-04-26,0.0002499100,0.0000833033,3
2022-04-27,-0.0003734100,-0.0001244700,3
2022-04-28,0.0000254900,0.0000084967,3
2022-04-29,0.0002457800,0.0000819267,3
2022-04-30,-0.0001983400,-0.0000661133,3
2022-05-01,-0.0002779800,-0.0000926600,3
2022-05-02,-0.0000302000,-0.0000100667,3
2022-05-03,0.0002393300,0.0000797767,3
2022-05-04,0.0002922100,0.0000974033,3
2022-05-05,0.0003000000,0.0001000000,3
2022-05-06,-0.0000991800,-0.0000330600,3
2022-05-07,0.0002311800,0.0000770600,3
2022-05-08,0.0002986700,0.0000995567,3
2022-05-09,0.0002919300,0.0000973100,3
2022-05-10,0.0002593100,0.0000864367,3
2022-05-11,0.0002523700,0.0000841233,3
2022-05-12,-0.0012692900,-0.0004230967,3
2022-05-13,-0.0002785700,-0.0000928567,3
2022-05-14,0.0002103700,0.0000701233,3
2022-05-15,0.0002430400,0.0000810133,3
2022-05-16,0.0001966600,0.0000655533,3
2022-05-17,-0.0000746500,-0.0000248833,3
2022-05-18,-0.0000164800,-0.0000054933,3
2022-05-19,-0.0000112600,-0.0000037533,3
2022-05-20,0.0002664700,0.0000888233,3
2022-05-21,0.0000696200,0.0000232067,3
2022-05-22,0.0001960400,0.0000653467,3
2022-05-23,0.0003000000,0.0001000000,3
2022-05-24,-0.0001677100,-0.0000559033,3
2022-05-25,0.0001765200,0.0000588400,3
2022-05-26,-0.0000105600,-0.0000035200,3
2022-05-27,0.0001519700,0.0000506567,3
2022-05-28,0.0001950800,0.0000650267,3
2022-05-29,0.0001359400,0.0000453133,3
2022-05-30,0.0001811400,0.0000603800,3
2022-05-31,0.0002776100,0.0000925367,3
2022-06-01,0.0003000000,0.0001000000,3
2022-06-02,-0.0000027800,-0.0000009267,3
2022-06-03,0.0001799900,0.0000599967,3
2022-06-04,0.0002300000,0.0000766667,3
2022-06-05,0.0001451800,0.0000483933,3
2022-06-06,0.0002959700,0.0000986567,3
2022-06-07,0.0000808500,0.0000269500,3
2022-06-08,0.0002704100,0.0000901367,3
2022-06-09,0.0002542100,0.0000847367,3
2022-06-10,0.0000915400,0.0000305133,3
2022-06-11,-0.0004139000,-0.0001379667,3
2022-06-12,-0.0002276600,-0.0000758867,3
2022-06-13,-0.0000378400,-0.0000126133,3
2022-06-14,-0.0001212600,-0.0000404200,3
2022-06-15,-0.0002275200,-0.0000758400,3
2022-06-16,-0.0000525200,-0.0000175067,3
2022-06-17,-0.0003302200,-0.0001100733,3
2022-06-18,-0.0004404700,-0.0001468233,3
2022-06-19,-0.0002641200,-0.0000880400,3
2022-06-20,0.0001626800,0.0000542267,3
2022-06-21,0.0001604300,0.0000534767,3
2022-06-22,-0.0001612000,-0.0000537333,3
2022-06-23,-0.0002105500,-0.0000701833,3
2022-06-24,0.0002204900,0.0000734967,3
2022-06-25,-0.0000013000,-0.0000004333,3
2022-06-26,0.0000431500,0.0000143833,3
2022-06-27,-0.0001818100,-0.0000606033,3
2022-06-28,0.0000481700,0.0000160567,3
2022-06-29,0.0000604700,0.0000201567,3
2022-06-30,-0.0002499100,-0.0000833033,3
2022-07-01,-0.0001823800,-0.0000607933,3
2022-07-02,-0.0000925500,-0.0000308500,3
2022-07-03,0.0000081000,0.0000027000,3
2022-07-04,0.0000060000,0.0000020000,3
2022-07-05,0.0000686500,0.0000228833,3
2022-07-06,0.0002437300,0.0000812433,3
2022-07-07,0.0002689100,0.0000896367,3
2022-07-08,0.0002550500,0.0000850167,3
2022-07-09,0.0001100900,0.0000366967,3
2022-07-10,0.0002114800,0.0000704933,3
2022-07-11,0.0001118700,0.0000372900,3
2022-07-12,-0.0000617700,-0.0000205900,3
2022-07-13,-0.0005034900,-0.0001678300,3
2022-07-14,-0.0001667400,-0.0000555800,3
2022-07-15,0.0001421400,0.0000473800,3
2022-07-16,0.0001614900,0.0000538300,3
2022-07-17,0.0000936900,0.0000312300,3
2022-07-18,0.0000436800,0.0000145600,3
2022-07-19,0.0002424200,0.0000808067,3
2022-07-20,0.0000412900,0.0000137633,3
2022-07-21,0.0003000000,0.0001000000,3
2022-07-22,0.0002931700,0.0000977233,3
2022-07-23,0.0002200400,0.0000733467,3
2022-07-24,0.0003000000,0.0001000000,3
2022-07-25,0.0001630000,0.0000543333,3
2022-07-26,0.0002384100,0.0000794700,3
2022-07-27,0.0001227000,0.0000409000,3
2022-07-28,0.0003000000,0.0001000000,3
2022-07-29,0.0003000000,0.0001000000,3
2022-07-30,0.0002504900,0.0000834967,3
2022-07-31,0.0001995900,0.0000665300,3
2022-08-01,0.0002610800,0.0000870267,3
2022-08-02,0.0001321000,0.0000440333,3
2022-08-03,0.0000420900,0.0000140300,3
2022-08-04,0.0001600400,0.0000533467,3
2022-08-05,0.0002764900,0.0000921633,3
2022-08-06,0.0003000000,0.0001000000,3
2022-08-07,0.0001052300,0.0000350767,3
2022-08-08,0.0001147500,0.0000382500,3
2022-08-09,-0.0000867700,-0.0000289233,3
2022-08-10,-0.0000361300,-0.0000120433,3
2022-08-11,0.0001617500,0.0000539167,3
2022-08-12,0.0001611800,0.0000537267,3
2022-08-13,0.0001445700,0.0000481900,3
2022-08-14,0.0001165500,0.0000388500,3
2022-08-15,-0.0000762000,-0.0000254000,3
2022-08-16,0.0000023000,0.0000007667,3
2022-08-17,0.0001658700,0.0000552900,3
2022-08-18,0.0001522600,0.0000507533,3
2022-08-19,0.0001671000,0.0000557000,3
2022-08-20,0.0000180500,0.0000060167,3
2022-08-21,-0.0000535500,-0.0000178500,3
2022-08-22,0.0000876200,0.0000292067,3
2022-08-23,-0.0000455600,-0.0000151867,3
2022-08-24,-0.0001065400,-0.0000355133,3
2022-08-25,-0.0000846000,-0.0000282000,3
2022-08-26,0.0001600500,0.0000533500,3
2022-08-27,-0.0005570400,-0.0001856800,3
2022-08-28,-0.0005035700,-0.0001678567,3
2022-08-29,-0.0004850700,-0.0001616900,3
2022-08-30,-0.0002194900,-0.0000731633,3
2022-08-31,-0.0000407100,-0.0000135700,3
2022-09-01,-0.0000835300,-0.0000278433,3
2022-09-02,0.0000692000,0.0000230667,3
2022-09-03,-0.0003218100,-0.0001072700,3
2022-09-04,-0.0001187200,-0.0000395733,3
2022-09-05,-0.0001441900,-0.0000480633,3
2022-09-06,-0.0003221100,-0.0001073700,3
2022-09-07,-0.0006263300,-0.0002087767,3
2022-09-08,-0.0000606400,-0.0000202133,3
2022-09-09,-0.0002458500,-0.0000819500,3
2022-09-10,-0.0004167000,-0.0001389000,3
2022-09-11,-0.0005985800,-0.0001995267,3
2022-09-12,-0.0010095400,-0.0003365133,3
2022-09-13,-0.0012300200,-0.0004100067,3
2022-09-14,-0.0046578200,-0.0015526067,3
2022-09-15,-0.0052931700,-0.0017643900,3
2022-09-16,0.0000898900,0.0000299633,3
2022-09-17,0.0001942400,0.0000647467,3
2022-09-18,0.0001541700,0.0000513900,3
2022-09-19,-0.0002050900,-0.0000683633,3
2022-09-20,-0.0002259900,-0.0000753300,3
2022-09-21,-0.0001379000,-0.0000459667,3
2022-09-22,-0.0006071800,-0.0002023933,3
2022-09-23,-0.0001125700,-0.0000375233,3
2022-09-24,-0.0000215600,-0.0000071867,3
2022-09-25,-0.0000372100,-0.0000124033,3
2022-09-26,0.0000904400,0.0000301467,3
2022-09-27,0.0000527400,0.0000175800,3
2022-09-28,-0.0001093900,-0.0000364633,3
2022-09-29,0.0001815300,0.0000605100,3
2022-09-30,0.0001834600,0.0000611533,3
2022-10-01,0.0002015900,0.0000671967,3
2022-10-02,0.0000345100,0.0000115033,3
2022-10-03,-0.0000099900,-0.0000033300,3
2022-10-04,0.0002143300,0.0000714433,3
2022-10-05,-0.0000085300,-0.0000028433,3
2022-10-06,0.0000645600,0.0000215200,3
2022-10-07,0.0000579500,0.0000193167,3
2022-10-08,0.0002183600,0.0000727867,3
2022-10-09,0.0000055600,0.0000018533,3
2022-10-10,0.0000988500,0.0000329500,3
2022-10-11,0.0001509000,0.0000503000,3
2022-10-12,0.0000797000,0.0000265667,3
2022-10-13,-0.0002018500,-0.0000672833,3
2022-10-14,0.0002020000,0.0000673333,3
2022-10-15,0.0000460100,0.0000153367,3
2022-10-16,-0.0000040000,-0.0000013333,3
2022-10-17,0.0000995500,0.0000331833,3
2022-10-18,0.0002044800,0.0000681600,3
2022-10-19,0.0002079600,0.0000693200,3
2022-10-20,0.0000195300,0.0000065100,3
2022-10-21,0.0001453400,0.0000484467,3
2022-10-22,-0.0000195400,-0.0000065133,3
2022-10-23,0.0001337700,0.0000445900,3
2022-10-24,0.0001658900,0.0000552967,3
2022-10-25,-0.0000013300,-0.0000004433,3
2022-10-26,0.0001754800,0.0000584933,3
2022-10-27,0.0000993400,0.0000331133,3
2022-10-28,0.0000818400,0.0000272800,3
2022-10-29,0.0002441000,0.0000813667,3
2022-10-30,0.0002703100,0.0000901033,3
2022-10-31,0.0001602000,0.0000534000,3
2022-11-01,-0.0000358500,-0.0000119500,3
2022-11-02,0.0001640400,0.0000546800,3
2022-11-03,-0.0001636900,-0.0000545633,3
2022-11-04,0.0002069100,0.0000689700,3
2022-11-05,0.0001649000,0.0000549667,3
2022-11-06,0.0002204000,0.0000734667,3
2022-11-07,0.0001232200,0.0000410733,3
2022-11-08,-0.0000938400,-0.0000312800,3
2022-11-09,-0.0010534700,-0.0003511567,3
2022-11-10,-0.0012991300,-0.0004330433,3
2022-11-11,-0.0002754900,-0.0000918300,3
2022-11-12,0.0002483200,0.0000827733,3
2022-11-13,-0.0001112500,-0.0000370833,3
2022-11-14,0.0001030100,0.0000343367,3
2022-11-15,-0.0000789000,-0.0000263000,3
2022-11-16,-0.0001357400,-0.0000452467,3
2022-11-17,-0.0001768500,-0.0000589500,3
2022-11-18,-0.0002073800,-0.0000691267,3
2022-11-19,0.0001688400,0.0000562800,3
2022-11-20,0.0000409900,0.0000136633,3
2022-11-21,-0.0001796300,-0.0000598767,3
2022-11-22,-0.0000307600,-0.0000102533,3
2022-11-23,-0.0000740500,-0.0000246833,3
2022-11-24,0.0000262100,0.0000087367,3
2022-11-25,0.0000799700,0.0000266567,3
2022-11-26,-0.0001669200,-0.0000556400,3
2022-11-27,-0.0001233000,-0.0000411000,3
2022-11-28,-0.0001453200,-0.0000484400,3
2022-11-29,0.0001677800,0.0000559267,3
2022-11-30,0.0002921800,0.0000973933,3
2022-12-01,0.0001165600,0.0000388533,3
2022-12-02,0.0001462600,0.0000487533,3
2022-12-03,-0.0000551100,-0.0000183700,3
2022-12-04,-0.0000154700,-0.0000051567,3
2022-12-05,0.0000868500,0.0000289500,3
2022-12-06,0.0000993400,0.0000331133,3
2022-12-07,0.0000839100,0.0000279700,3
2022-12-08,0.0000171500,0.0000057167,3
2022-12-09,0.0002175500,0.0000725167,3
2022-12-10,0.0001157400,0.0000385800,3
2022-12-11,0.0000101700,0.0000033900,3
2022-12-12,-0.0000120800,-0.0000040267,3
2022-12-13,0.0002894900,0.0000964967,3
2022-12-14,0.0003000000,0.0001000000,3
2022-12-15,0.0003000000,0.0001000000,3
2022-12-16,0.0001622000,0.0000540667,3
2022-12-17,0.0000568100,0.0000189367,3
2022-12-18,0.0001796000,0.0000598667,3
2022-12-19,-0.0000342600,-0.0000114200,3
2022-12-20,0.0002242200,0.0000747400,3
2022-12-21,0.0001976600,0.0000658867,3
2022-12-22,0.0002662300,0.0000887433,3
2022-12-23,0.0001674000,0.0000558000,3
2022-12-24,0.0001729400,0.0000576467,3
2022-12-25,0.0000100000,0.0000033333,3
2022-12-26,0.0001057900,0.0000352633,3
2022-12-27,0.0001977200,0.0000659067,3
2022-12-28,0.0001390100,0.0000463367,3
2022-12-29,0.0002583500,0.0000861167,3
2022-12-30,0.0003000000,0.0001000000,3
2022-12-31,0.0003000000,0.0001000000,3
2023-01-01,0.0003000000,0.0001000000,3
2023-01-02,0.0002634200,0.0000878067,3
2023-01-03,0.0000906600,0.0000302200,3
2023-01-04,0.0002760900,0.0000920300,3
2023-01-05,0.0003000000,0.0001000000,3
2023-01-06,0.0003000000,0.0001000000,3
2023-01-07,0.0001683300,0.0000561100,3
2023-01-08,0.0001961400,0.0000653800,3
2023-01-09,0.0002192900,0.0000730967,3
2023-01-10,0.0003000000,0.0001000000,3
2023-01-11,0.0002277800,0.0000759267,3
2023-01-12,0.0003000000,0.0001000000,3
2023-01-13,0.0003000000,0.0001000000,3
2023-01-14,0.0011759400,0.0003919800,3
2023-01-15,0.0006171600,0.0002057200,3
2023-01-16,0.0003418300,0.0001139433,3
2023-01-17,0.0003000000,0.0001000000,3
2023-01-18,0.0003000000,0.0001000000,3
2023-01-19,0.0003000000,0.0001000000,3
2023-01-20,0.0003000000,0.0001000000,3
2023-01-21,0.0003000000,0.0001000000,3
2023-01-22,0.0003000000,0.0001000000,3
2023-01-23,0.0003035600,0.0001011867,3
2023-01-24,0.0003000000,0.0001000000,3
2023-01-25,0.0003000000,0.0001000000,3
2023-01-26,0.0003000000,0.0001000000,3
2023-01-27,0.0003000000,0.0001000000,3
2023-01-28,0.0003000000,0.0001000000,3
2023-01-29,0.0003000000,0.0001000000,3
2023-01-30,0.0003000000,0.0001000000,3
2023-01-31,0.0003000000,0.0001000000,3
2023-02-01,0.0003000000,0.0001000000,3
2023-02-02,0.0003000000,0.0001000000,3
2023-02-03,0.0003000000,0.0001000000,3
2023-02-04,0.0003000000,0.0001000000,3
2023-02-05,0.0003000000,0.0001000000,3
2023-02-06,0.0003000000,0.0001000000,3
2023-02-07,0.0003000000,0.0001000000,3
2023-02-08,0.0003000000,0.0001000000,3
2023-02-09,0.0003000000,0.0001000000,3
2023-02-10,0.0002682800,0.0000894267,3
2023-02-11,0.0000732400,0.0000244133,3
2023-02-12,0.0001667300,0.0000555767,3
2023-02-13,0.0001854900,0.0000618300,3
2023-02-14,0.0000926200,0.0000308733,3
2023-02-15,0.0001143500,0.0000381167,3
2023-02-16,0.0003410100,0.0001136700,3
2023-02-17,0.0003000000,0.0001000000,3
2023-02-18,0.0003000000,0.0001000000,3
2023-02-19,0.0003000000,0.0001000000,3
2023-02-20,0.0003000000,0.0001000000,3
2023-02-21,0.0003000000,0.0001000000,3
2023-02-22,0.0003000000,0.0001000000,3
2023-02-23,0.0002127500,0.0000709167,3
2023-02-24,0.0001859800,0.0000619933,3
2023-02-25,0.0002306000,0.0000768667,3
2023-02-26,0.0000704800,0.0000234933,3
2023-02-27,0.0002465800,0.0000821933,3
2023-02-28,0.0001574600,0.0000524867,3
2023-03-01,0.0002034200,0.0000678067,3
2023-03-02,0.0002774600,0.0000924867,3
2023-03-03,0.0000533400,0.0000177800,3
2023-03-04,0.0001073800,0.0000357933,3
2023-03-05,0.0001376800,0.0000458933,3
2023-03-06,0.0001530900,0.0000510300,3
2023-03-07,0.0001387000,0.0000462333,3
2023-03-08,0.0002365900,0.0000788633,3
2023-03-09,0.0002032600,0.0000677533,3
2023-03-10,-0.0000891500,-0.0000297167,3
2023-03-11,0.0000170700,0.0000056900,3
2023-03-12,0.0000331800,0.0000110600,3
2023-03-13,0.0003000000,0.0001000000,3
2023-03-14,0.0003000000,0.0001000000,3
2023-03-15,0.0006009400,0.0002003133,3
2023-03-16,0.0003000000,0.0001000000,3
2023-03-17,0.0002190500,0.0000730167,3
2023-03-18,0.0003000000,0.0001000000,3
2023-03-19,0.0003000000,0.0001000000,3
2023-03-20,0.0002819400,0.0000939800,3
2023-03-21,0.0002070700,0.0000690233,3
2023-03-22,0.0001195300,0.0000398433,3
2023-03-23,0.0001798300,0.0000599433,3
2023-03-24,0.0003000000,0.0001000000,3
2023-03-25,0.0000265700,0.0000088567,3
2023-03-26,0.0000620900,0.0000206967,3
2023-03-27,0.0000107900,0.0000035967,3
2023-03-28,0.0000857300,0.0000285767,3
2023-03-29,0.0002758400,0.0000919467,3
2023-03-30,0.0001106700,0.0000368900,3
2023-03-31,0.0002418500,0.0000806167,3
2023-04-01,0.0002630600,0.0000876867,3
2023-04-02,0.0001250800,0.0000416933,3
2023-04-03,-0.0000536900,-0.0000178967,3
2023-04-04,0.0001959800,0.0000653267,3
2023-04-05,0.0002685300,0.0000895100,3
2023-04-06,0.0001147900,0.0000382633,3
2023-04-07,0.0001281900,0.0000427300,3
2023-04-08,0.0000698100,0.0000232700,3
2023-04-09,0.0000198000,0.0000066000,3
2023-04-10,0.0000045200,0.0000015067,3
2023-04-11,0.0001801200,0.0000600400,3
2023-04-12,0.0000595500,0.0000198500,3
2023-04-13,0.0003000000,0.0001000000,3
